it	posterior	likelihood	prior	lambda_avg	mu_avg	K_l	K_m	root_age	death_age	gamma_rate_hp_BI	gamma_rate_hp_D	poisson_rate_hp	corr_coeff	rsquared	gelman_r2
1000000	-105803.914015	-105778.104926	-25.8090891729	0.326540932112	0.133742705476	6	5	1968.0	2000.5	5.28017000643973	14.606171704205984	4.159177527510474	0.569353609218	0.561783562236	0.561783562236
1010000	-105804.753272	-105769.46201	-35.2912619877	0.310803139497	0.133516613478	8	6	1968.0	2000.5	4.583657825024885	18.879958619351832	5.573521646783169	0.517011622196	0.480146630832	0.480146630832
1020000	-105800.257754	-105769.582166	-30.6755880571	0.326261272004	0.135355800134	7	5	1968.0	2000.5	5.526142102316119	20.595109735113812	4.881925387100755	0.610979223834	0.616921434946	0.616921434946
1030000	-105801.876958	-105772.391024	-29.4859345394	0.323521519917	0.131823590271	7	5	1968.0	2000.5	5.27563842235438	11.424130829999509	5.038516472863861	0.591546876913	0.639471623081	0.639471623081
1040000	-105801.167041	-105768.703317	-32.4637233513	0.332439630528	0.144900237659	6	7	1968.0	2000.5	7.725462898027981	16.352039231057784	5.279268909269266	0.579407385475	0.589109744607	0.589109744607
1050000	-105795.503322	-105762.338471	-33.1648509164	0.327806112218	0.133944668253	8	5	1968.0	2000.5	5.602034827005585	13.360018920647637	5.758722564086832	0.615039286999	0.617255689332	0.617255689332
1060000	-105802.688701	-105771.92161	-30.767091016	0.315449486392	0.126386151134	7	5	1968.0	2000.5	6.7670974923689915	22.141778529230077	3.9363036850785864	0.612573918817	0.596969082289	0.596969082289
1070000	-105803.97224	-105776.47815	-27.4940897056	0.327395888498	0.130766240564	6	5	1968.0	2000.5	6.245332054266353	11.47795317611374	3.600370638421727	0.595867265095	0.559621402136	0.559621402136
1080000	-105791.875787	-105762.438131	-29.4376559291	0.325444532074	0.128531151284	7	5	1968.0	2000.5	6.1098387424859855	17.402973791610815	4.219993150929827	0.603119332094	0.653861869368	0.653861869368
1090000	-105805.174981	-105775.612123	-29.5628585867	0.321192241601	0.121107088867	6	6	1968.0	2000.5	7.564380705671886	25.371450565034216	6.850414378878164	0.556484766958	0.577781479132	0.577781479132
1100000	-105799.906506	-105764.490506	-35.4160008267	0.310760513504	0.131185835964	8	5	1968.0	2000.5	7.938438565390143	7.623071244282646	6.353017098958227	0.652560893112	0.711334680163	0.711334680163
1110000	-105804.111372	-105773.009334	-31.1020378363	0.363145578185	0.131356425962	7	5	1968.0	2000.5	4.919014345973147	15.559101822644088	2.6227909719386098	0.78977016723	0.797919897881	0.797919897881
1120000	-105802.801788	-105773.40536	-29.3964283202	0.330665607118	0.116650230979	6	6	1968.0	2000.5	5.080337482054118	20.623223211901287	4.013222186415254	0.587849937139	0.644137185323	0.644137185323
1130000	-105798.5331	-105771.259691	-27.2734087464	0.339746228562	0.129823564497	6	5	1968.0	2000.5	4.954761385604377	10.669501499061656	3.810453904064105	0.637398526838	0.648276966804	0.648276966804
1140000	-105799.309241	-105770.556813	-28.752427853	0.318981421532	0.13136983638	7	5	1968.0	2000.5	6.377950488040229	16.590834444872073	6.4072837593655025	0.571259315779	0.556875350215	0.556875350215
1150000	-105803.077161	-105775.333269	-27.7438912628	0.333048188151	0.134508552236	6	5	1968.0	2000.5	6.268868838544628	7.703318752838702	4.0425995104607235	0.587165274495	0.61324973317	0.61324973317
1160000	-105804.025216	-105771.742035	-32.2831812611	0.328571742494	0.113229815779	7	6	1968.0	2000.5	4.462677141845727	22.277424148943485	6.670356759755281	0.622147078027	0.655037302375	0.655037302375
1170000	-105806.516736	-105779.25275	-27.263985871	0.330289025263	0.135315982425	6	5	1968.0	2000.5	9.306964718415557	12.39899673516434	3.1454247806339812	0.550486139568	0.617373076596	0.617373076596
1180000	-105803.383845	-105775.285388	-28.098456491	0.342104707775	0.119736677342	6	6	1968.0	2000.5	4.9958708009928365	15.545290803120011	6.335495358140285	0.589620572848	0.662109026218	0.662109026218
1190000	-105802.411665	-105771.207134	-31.2045305871	0.34143748082	0.130791941398	7	5	1968.0	2000.5	7.524484140726327	12.123765493845596	5.137495394351785	0.621899727786	0.682461149634	0.682461149634
1200000	-105799.245501	-105766.304941	-32.9405590876	0.309487426405	0.13151050864	8	5	1968.0	2000.5	6.85138183155379	12.481339727731273	5.29119909584249	0.572759427364	0.581909916249	0.581909916249
1210000	-105799.617623	-105763.353469	-36.2641541451	0.318155814896	0.125641420126	8	5	1968.0	2000.5	8.265952396983428	17.129270023340553	3.0446951665991167	0.678812050104	0.757115254682	0.757115254682
1220000	-105798.68274	-105764.551222	-34.1315173088	0.329972103173	0.126367764541	7	5	1968.0	2000.5	3.9810045232606144	7.004324822213775	3.3711997599077455	0.641941267964	0.672426924605	0.672426924605
1230000	-105802.713164	-105771.472808	-31.2403560257	0.338453955033	0.131209126336	7	5	1968.0	2000.5	7.430252671393518	21.60353484015892	5.345574129956338	0.680942524351	0.681104783203	0.681104783203
1240000	-105800.092327	-105771.518728	-28.5735991518	0.34113777844	0.134127513133	6	5	1968.0	2000.5	7.503214657229704	8.277255949579056	3.73942262450658	0.603993671005	0.663843242295	0.663843242295
1250000	-105805.610241	-105778.493775	-27.1164663193	0.355043015063	0.125307475481	6	5	1968.0	2000.5	5.252466707435075	23.835673606718068	4.021056162330308	0.639422092599	0.677503838125	0.677503838125
1260000	-105798.168323	-105765.623251	-32.5450727141	0.329028501	0.139931309828	7	6	1968.0	2000.5	5.051976259698178	15.970984295683921	2.7876033532711344	0.590319874535	0.628258634511	0.628258634511
1270000	-105802.507914	-105773.239082	-29.2688319643	0.340468800719	0.113286308156	6	6	1968.0	2000.5	6.834710140683978	15.773861829775477	4.986094349367663	0.623020518461	0.67576025165	0.67576025165
1280000	-105798.050632	-105765.238006	-32.8126257619	0.333818440029	0.11615944929	7	6	1968.0	2000.5	4.344290107067893	14.050888010877214	4.357109611623419	0.629891909707	0.674776755564	0.674776755564
1290000	-105805.899717	-105773.622587	-32.277129182	0.327080715365	0.127748578205	7	5	1968.0	2000.5	4.069421006992601	9.836534891284956	3.6744910035645733	0.578350229433	0.632133899309	0.632133899309
1300000	-105798.279036	-105761.483861	-36.7951754706	0.313497953462	0.125902068415	7	7	1968.0	2000.5	8.538166378743204	8.24568476476574	3.8981789592793907	0.556898674486	0.623322955511	0.623322955511
1310000	-105802.207358	-105768.561019	-33.646338325	0.324648373542	0.130233958234	8	5	1968.0	2000.5	5.225370390340352	15.73337922730329	1.9805656673464433	0.586030694319	0.655075144955	0.655075144955
1320000	-105802.268975	-105764.573607	-37.6953681078	0.332171166811	0.105539855705	7	7	1968.0	2000.5	3.778944823065834	13.54789419440996	5.048945988042702	0.629946752789	0.681273257827	0.681273257827
1330000	-105797.046208	-105766.232603	-30.8136056593	0.341669247545	0.110324402428	6	7	1968.0	2000.5	5.462367614074506	18.19190919259381	5.2180391244775794	0.622706538979	0.673263580799	0.673263580799
1340000	-105808.418009	-105776.995546	-31.4224625512	0.339680328751	0.127190315431	6	7	1968.0	2000.5	4.498560534952475	13.63102694349017	4.381063903289693	0.58272580055	0.650593956358	0.650593956358
1350000	-105801.222542	-105763.663032	-37.559510401	0.320752375574	0.128106644141	8	6	1968.0	2000.5	8.243981965939797	27.03428996986004	4.853536757424225	0.548859009208	0.603584335298	0.603584335298
1360000	-105800.039386	-105772.833094	-27.2062918705	0.331476503378	0.133383098344	6	5	1968.0	2000.5	4.229600338036075	11.033636036538805	4.159547300236001	0.582652470763	0.580734387428	0.580734387428
1370000	-105803.429925	-105769.84115	-33.5887749883	0.343641626625	0.126418611983	7	6	1968.0	2000.5	5.151041601770758	14.540265443439406	3.4800050183145297	0.558713172143	0.611024239878	0.611024239878
