clade	band_id	ts	te
0	49916	1995	2000
0	49933	1997	1997
0	49951	1984	2000
0	49955	1999	1999
0	49956	2000	2000
0	49959	1994	1994
0	49960	1995	1998
0	49961	1993	1993
0	49963	1999	1999
0	49972	1995	1995
0	49976	1997	2000
0	49983	1988	1991
0	49989	1988	1989
0	49991	1999	2000
0	49998	1999	2000
0	50006	1994	2000
0	50007	1994	1994
0	50013	1998	2000
0	50021	1998	2000
0	50027	1985	2000
0	50030	1991	1996
0	50032	1996	1998
0	50033	1995	1998
0	50041	1992	1993
0	50045	1991	1991
0	50051	1996	1997
0	50071	1985	1988
0	50073	1992	1996
0	50091	1995	1997
0	50096	1989	1995
0	50098	1994	1995
0	50102	1988	1990
0	50116	1994	1995
0	50140	1999	1999
0	50145	2000	2000
0	50147	2000	2000
0	50163	1987	1993
0	50209	1993	1993
0	50223	1994	1994
0	50224	1994	1994
0	50237	1998	2000
0	50242	2000	2000
0	50256	2000	2000
0	50275	1991	1992
0	50279	1992	1992
0	50283	1987	2000
0	50285	1999	1999
0	50291	1998	2000
0	50305	1999	2000
0	50311	1996	2000
0	50312	1982	1982
0	50316	2000	2000
0	50320	2000	2000
0	50327	1989	1990
0	50334	1987	1990
0	50341	1992	1994
0	50362	1986	1986
0	50370	1990	1998
0	50390	1998	1999
0	50415	1998	2000
0	50418	1995	2000
0	50425	1990	1990
0	50434	1993	2000
0	50436	1985	1988
0	50438	1987	1993
0	50444	2000	2000
0	50448	1999	1999
0	50462	1998	2000
0	50467	1998	2000
0	50469	1992	1992
0	50471	1999	1999
0	50492	1982	1984
0	50498	1986	1990
0	50499	1986	1987
0	50500	1985	2000
0	50501	1984	1989
0	50502	1999	1999
0	50514	1999	2000
0	50522	2000	2000
0	50542	2000	2000
0	50557	1992	1994
0	50565	1996	2000
0	50570	1986	1987
0	50582	1997	2000
0	50591	2000	2000
0	50629	1996	1996
0	50631	1997	2000
0	50639	1991	1991
0	50643	1987	2000
0	50648	1993	1993
0	50654	1993	1993
0	50703	1998	2000
0	50710	1992	2000
0	50716	1996	1996
0	50719	1989	1993
0	50720	1992	2000
0	50729	1993	1993
0	50735	1993	1994
0	50775	1989	2000
0	50790	1999	2000
0	50799	1996	1996
0	50809	1989	1989
0	50820	1983	2000
0	50828	1987	2000
0	50833	1988	1990
0	50858	1993	2000
0	50863	1994	1995
0	50883	1989	1992
0	50902	1997	1997
0	50914	1997	1999
0	50920	1995	2000
0	50922	1998	1998
0	50940	2000	2000
0	50962	1990	2000
0	50970	1991	1991
0	50980	1999	2000
0	50985	2000	2000
0	50990	1992	1992
0	50995	1993	1993
0	51002	1993	1998
0	51009	1990	1990
0	51017	1993	1993
0	51025	1992	1992
0	51034	1997	1997
0	51035	1994	1996
0	51037	1998	1998
0	51038	1987	2000
0	51047	1994	1999
0	51049	1989	1991
0	51057	1992	1995
0	51089	2000	2000
0	51116	1991	1991
0	51123	1992	1992
0	51152	1992	2000
0	51202	1992	1992
0	51203	1996	2000
0	51204	1992	1992
0	51206	2000	2000
0	51207	1997	2000
0	51220	1993	1993
0	51221	1985	1989
0	51224	1989	1991
0	51225	1999	2000
0	51232	1989	1998
0	51236	1996	2000
0	51250	1983	1986
0	51252	1991	1998
0	51257	1995	1996
0	51266	1992	1992
0	51280	1993	1995
0	51284	1991	1991
0	51290	1994	1994
0	51294	1986	1987
0	51297	1994	1994
0	51305	2000	2000
0	51317	1993	1994
0	51321	1993	1997
0	51322	1991	1991
0	51324	1994	1994
0	51325	1991	1997
0	51327	1993	1994
0	51328	2000	2000
0	51329	1993	1993
0	51358	1998	2000
0	51361	1997	2000
0	51377	1994	1994
0	51384	1992	1992
0	51385	1994	1995
0	51388	1992	1993
0	51390	1993	1994
0	51391	1993	1993
0	51394	1992	1992
0	51406	2000	2000
0	51416	1994	1994
0	51424	1993	1996
0	51432	1992	1992
0	51433	1990	1990
0	51434	1990	2000
0	51436	1997	1997
0	51438	2000	2000
0	51439	1992	1993
0	51448	1991	1995
0	51450	1991	2000
0	51451	1992	1992
0	51452	1992	1992
0	51453	1991	1993
0	51465	1992	1994
0	51469	1994	1996
0	51476	1996	1997
0	51484	1994	1994
0	51486	1992	1992
0	51487	1993	1994
0	51489	1991	1991
0	51492	1990	1990
0	51495	1992	1992
0	51496	1990	1992
0	51497	1994	1994
0	51499	1992	1992
0	51500	1993	1994
0	51501	1998	1998
0	51507	1991	1994
0	51509	1994	2000
0	51514	1991	1993
0	51516	1990	1991
0	51518	1991	1994
0	51534	1989	1990
0	51535	1992	1993
0	51542	1998	2000
0	51552	1999	1999
0	51559	1994	1998
0	51563	1991	1994
0	51565	1991	1991
0	51567	1992	1992
0	51568	1989	1989
0	51569	1990	1992
0	51583	1993	1993
0	51586	1992	1995
0	51588	1999	1999
0	51590	1992	1995
0	51599	1991	2000
0	51602	2000	2000
0	51608	1993	1993
0	51609	1993	1994
0	51610	1990	1990
0	51611	1989	1990
0	51614	1993	1993
0	51618	1995	2000
0	51636	1994	2000
0	51637	1996	1998
0	51641	1992	1992
0	51642	1999	2000
0	51643	1992	1993
0	51645	1994	1994
0	51656	2000	2000
0	51662	1989	1990
0	51669	1989	1989
0	51679	1999	2000
0	51681	1999	2000
0	51697	1994	2000
0	51703	1987	2000
0	51708	1989	2000
0	51712	1991	1991
0	51716	1990	2000
0	51721	1991	1998
0	51723	1992	1992
0	51724	1991	1991
0	51726	1991	1992
0	51728	1988	1988
0	51734	1991	1991
0	51745	1990	1990
0	51746	2000	2000
0	51747	1994	1999
0	51749	1994	1994
0	51762	1991	1991
0	51764	1989	1990
0	51783	1993	2000
0	51798	1997	2000
0	51799	2000	2000
0	51803	1997	1997
0	51813	2000	2000
0	51825	1991	2000
0	51826	1990	1994
0	51834	1998	2000
0	51861	1991	1994
0	51864	1992	1993
0	51866	1991	1991
0	51868	1990	1991
0	51871	1985	1985
0	51887	1984	1984
0	51890	1993	2000
0	51893	2000	2000
0	51898	1991	1997
0	51899	1989	1989
0	51900	1991	1993
0	51901	1989	1998
0	51902	1988	1993
0	51904	1992	1992
0	51913	1993	1993
0	51914	1992	1992
0	51924	1993	1996
0	51925	1992	1993
0	51928	1988	1992
0	51932	1989	1996
0	51941	1992	1992
0	51943	1991	1992
0	51944	1991	1992
0	51945	1992	1992
0	51949	1988	1989
0	51953	1991	1993
0	51957	1990	1991
0	51972	1997	1999
0	51981	1997	2000
0	51984	1995	1997
0	52000	1992	1992
0	52024	1992	1992
0	52025	1992	1992
0	52026	1992	1992
0	52027	1992	1994
0	52034	1996	1996
0	52036	2000	2000
0	52041	1999	2000
0	52042	1992	1993
0	52046	1989	1991
0	52047	1993	1993
0	52051	1991	1994
0	52054	1999	2000
0	52065	1993	1993
0	52074	1991	1994
0	52076	1992	1994
0	52084	1998	2000
0	52092	1992	2000
0	52101	1986	1995
0	52103	1997	1998
0	52105	1994	1998
0	52112	1992	1992
0	52113	1995	1995
0	52127	1994	1994
0	52149	1997	2000
0	52168	1992	1993
0	52169	1988	1988
0	52172	1988	1997
0	52177	1992	1998
0	52182	1996	2000
0	52183	1985	1985
0	52197	1992	1999
0	52198	1992	1992
0	52203	1997	1998
0	52208	1992	1994
0	52211	1995	1995
0	52212	1990	2000
0	52213	1991	1993
0	52217	1994	1996
0	52220	1993	1993
0	52221	1995	2000
0	52223	1994	1995
0	52225	1989	1990
0	52237	1993	1997
0	52243	1994	1994
0	52245	1998	2000
0	52247	1996	2000
0	52257	1989	1996
0	52259	1995	1995
0	52260	1992	1994
0	52261	1991	1993
0	52262	1989	1992
0	52271	1990	1991
0	52273	1985	2000
0	52277	1993	1998
0	52278	1991	1991
0	52279	1992	1993
0	52280	1991	1991
0	52281	1992	1992
0	52282	1990	1993
0	52283	1988	1991
0	52284	1992	1992
0	52285	1991	1991
0	52287	2000	2000
0	52306	1993	1994
0	52312	1989	1989
0	52313	1995	1995
0	52315	1988	1988
0	52333	1992	1992
0	52335	1997	2000
0	52341	1993	1993
0	52343	1997	1997
0	52346	1992	1992
0	52348	1992	1994
0	52349	1996	2000
0	52355	1992	1995
0	52356	1991	1992
0	52357	1991	1991
0	52365	1992	2000
0	52366	1991	1993
0	52369	1993	2000
0	52373	1997	2000
0	52375	1996	2000
0	52376	1988	1989
0	52380	2000	2000
0	52387	1991	1991
0	52388	1991	1992
0	52390	1991	1992
0	52391	1991	1991
0	52392	1992	1992
0	52394	2000	2000
0	52398	1995	2000
0	52399	1994	1994
0	52400	1995	1999
0	52410	2000	2000
0	52424	1998	2000
0	52426	1982	1994
0	52428	2000	2000
0	52429	1997	2000
0	52438	1999	1999
0	52448	1993	1996
0	52451	1991	1992
0	52455	1990	1994
0	52456	1991	1991
0	52459	1991	1993
0	52464	1993	1993
0	52468	1995	1995
0	52470	1993	1995
0	52475	1989	2000
0	52484	1992	1998
0	52486	1991	2000
0	52487	1992	2000
0	52488	1993	2000
0	52491	1993	1994
0	52493	1993	1996
0	52494	1991	1991
0	52495	1990	1990
0	52496	1992	1992
0	52497	1992	1995
0	52498	1992	1992
0	52503	1999	2000
0	52507	1994	1997
0	52550	1998	2000
0	52557	2000	2000
0	52559	1991	1993
0	52560	1990	1995
0	52561	1995	1995
0	52563	1993	1993
0	52564	1997	2000
0	52565	1992	1997
0	52578	1991	2000
0	52589	1994	2000
0	52590	1992	1992
0	52591	1992	1992
0	52592	1992	1992
0	52593	1992	1996
0	52596	1991	1991
0	52598	1991	1997
0	52612	1991	1993
0	52633	1995	1995
0	52634	1993	1995
0	52636	1991	2000
0	52637	1992	1992
0	52653	1994	1996
0	52654	1992	1992
0	52655	1996	1996
0	52657	1989	1992
0	52659	1998	1998
0	52660	1993	1993
0	52665	1993	1994
0	52666	1990	2000
0	52667	1991	1991
0	52668	1992	1992
0	52669	1992	1992
0	52676	1993	1994
0	52681	1996	1996
0	52695	1993	1993
0	52696	1990	1992
0	52698	1993	1993
0	52699	1991	1992
0	52702	1988	2000
0	52705	1992	1995
0	52714	1991	1993
0	52715	1990	1992
0	52734	1999	2000
0	52746	1993	1993
0	52755	1992	1995
0	52758	1992	2000
0	52761	1998	2000
0	52763	1993	1993
0	52765	1993	1993
0	52774	1997	2000
0	52775	1998	2000
0	52796	1991	1993
0	52803	1997	2000
0	52809	2000	2000
0	52812	1994	2000
0	52814	1994	1996
0	52817	1994	2000
0	52819	1991	1993
0	52823	1993	1995
0	52846	1991	1992
0	52847	1992	1992
0	52856	1999	1999
0	52863	1994	1997
0	52887	1991	1991
0	52903	1997	1997
0	52904	2000	2000
0	52906	1999	2000
0	52910	2000	2000
0	52912	1996	2000
0	52914	1993	2000
0	52915	1995	2000
0	52921	1987	2000
0	52922	1989	1991
0	52923	1992	1992
0	52924	1992	1992
0	52925	1991	1993
0	52934	1988	1992
0	52951	2000	2000
0	52972	2000	2000
0	53008	1998	1998
0	53011	1993	1993
0	53016	1998	2000
0	53027	1997	2000
0	53031	1999	2000
0	53085	1987	1987
0	53087	1983	1985
0	53091	1998	1998
0	53098	1994	1997
0	53109	2000	2000
0	53113	1987	1987
0	53115	1992	1994
0	53117	1994	1994
0	53123	1990	1991
0	53124	1992	1993
0	53126	1993	1993
0	53128	1993	1993
0	53130	1990	1990
0	53131	1992	2000
0	53139	1992	1992
0	53165	2000	2000
0	53168	1999	1999
0	53178	1985	1985
0	53182	1992	1993
0	53183	1989	1989
0	53200	1992	1994
0	53209	1987	1987
0	53210	1985	1985
0	53211	1986	1986
0	53215	1993	1994
0	53221	1991	1992
0	53232	1993	1993
0	53237	1990	1990
0	53238	1995	2000
0	53254	1998	2000
0	53258	2000	2000
0	53261	1996	2000
0	53271	1998	2000
0	53275	1999	2000
0	53291	1996	1998
0	53292	1998	1998
0	53297	1996	2000
0	53303	1992	1992
0	53304	1993	1993
0	53311	1999	1999
0	53316	1993	1995
0	53319	1997	1997
0	53333	1993	1993
0	53338	2000	2000
0	53362	1999	2000
0	53364	2000	2000
0	53398	1996	1996
0	53441	1990	1993
0	53460	1998	2000
0	53464	1987	1987
0	53466	1998	1998
0	53467	2000	2000
0	53488	1984	2000
0	53494	1995	1995
0	53495	1990	1995
0	53499	1995	1995
0	53505	1993	1994
0	53506	1995	1996
0	53508	1986	1986
0	53511	1987	1988
0	53512	1986	1990
0	53514	1994	1997
0	53520	2000	2000
0	53521	1983	1983
0	53522	1993	1993
0	53527	2000	2000
0	53544	2000	2000
0	53546	1996	2000
0	53550	1995	2000
0	53561	2000	2000
0	53562	1997	2000
0	53565	1991	1994
0	53566	1992	1993
0	53567	2000	2000
0	53573	1993	1994
0	53575	1999	2000
0	53576	1995	2000
0	53587	1998	1998
0	53590	1990	1992
0	53592	1991	1992
0	53595	1986	1986
0	53596	1994	1994
0	53600	1999	2000
0	53604	1982	2000
0	53622	1990	1992
0	53645	1989	1990
0	53653	1992	1994
0	53658	1997	2000
0	53672	2000	2000
0	53675	1993	1994
0	53678	1993	1995
0	53679	1995	1995
0	53682	1993	1996
0	53685	1992	1994
0	53688	1992	1994
0	53693	1995	1995
0	53695	1996	1996
0	53696	1995	1999
0	53697	1996	2000
0	53711	1994	1994
0	53721	1994	1994
0	53724	1992	2000
0	53728	1998	2000
0	53733	1998	2000
0	53735	1988	1989
0	53748	1999	2000
0	53749	1997	2000
0	53755	1998	1999
0	53782	1995	2000
0	53783	1990	1990
0	53784	1987	1989
0	53785	1993	1999
0	53794	1995	1995
0	53798	1995	2000
0	53818	1984	1986
0	53827	1994	1994
0	53828	1984	1985
0	53829	1998	2000
0	53830	1996	1998
0	53831	1983	1983
0	53832	2000	2000
0	53849	1993	1993
0	53856	1989	2000
0	53871	1999	1999
0	53883	1991	1992
0	53888	1994	1994
0	53899	1995	1998
0	53903	1992	1992
0	53905	1993	1994
0	53909	1993	1993
0	53910	1996	2000
0	53911	1999	1999
0	53912	1988	2000
0	53913	1988	2000
0	53914	1994	1994
0	53947	1996	2000
0	53963	1998	1998
0	53970	1986	1993
0	53972	1999	2000
0	53973	1997	2000
0	53974	1998	1998
0	53981	1999	2000
0	53987	1996	1999
0	53992	1998	1998
0	53994	1997	1999
0	54012	1992	1992
0	54027	1992	2000
0	54028	1994	1994
0	54030	1996	2000
0	54032	1999	1999
0	54037	1995	1996
0	54040	1998	1999
0	54100	1990	1991
0	54101	1994	1994
0	54115	1994	1994
0	54120	2000	2000
0	54128	1999	1999
0	54131	1992	2000
0	54133	1998	1998
0	54150	1999	2000
0	54156	1994	1998
0	54170	1997	2000
0	54175	1991	1998
0	54176	1991	1991
0	54177	1994	1995
0	54181	1994	2000
0	54183	1988	1989
0	54186	1996	2000
0	54189	1992	1992
0	54194	1992	1992
0	54209	1999	2000
0	54214	1990	1991
0	54219	1993	1994
0	54221	1989	2000
0	54222	1990	1994
0	54235	1998	2000
0	54239	1992	1992
0	54241	1991	1991
0	54242	1991	1991
0	54243	1991	2000
0	54244	1997	1999
0	54257	1997	1998
0	54261	1993	1993
0	54262	1998	2000
0	54264	1990	1993
0	54265	1992	1994
0	54270	1996	1996
0	54277	1998	2000
0	54285	1994	1996
0	54286	1993	1995
0	54288	1992	1992
0	54290	1997	1997
0	54293	2000	2000
0	54319	1985	1987
0	54328	1992	2000
0	54347	1990	2000
0	54349	1992	1992
0	54352	1987	1987
0	54354	1985	1993
0	54357	1999	2000
0	54361	1982	2000
0	54379	1994	1994
0	54383	1997	2000
0	54384	1991	1994
0	54386	1991	1992
0	54389	1999	2000
0	54393	1997	2000
0	54395	1997	2000
0	54402	1995	2000
0	54410	1992	2000
0	54413	1990	1995
0	54426	2000	2000
0	54429	1996	1996
0	54430	1991	1991
0	54437	1996	1996
0	54461	1992	2000
0	54462	1996	1996
0	54480	1989	1989
0	54482	1989	1989
0	54484	1994	1995
0	54486	1998	2000
0	54487	1990	2000
0	54491	1996	1996
0	54493	1995	1997
0	54495	1986	1990
0	54500	1988	1989
0	54506	1994	1996
0	54512	1992	1992
0	54513	1994	2000
0	54519	1998	2000
0	54520	1990	1996
0	54523	1996	1996
0	54527	1993	1995
0	54529	1996	2000
0	54538	1995	1996
0	54541	1997	1999
0	54550	1999	2000
0	54557	1992	1992
0	54562	1996	1998
0	54563	1994	1997
0	54566	1995	1998
0	54567	1998	1998
0	54568	1998	2000
0	54569	1996	1996
0	54578	1998	2000
0	54579	2000	2000
0	54582	1996	1996
0	54591	1990	1998
0	54597	1997	1998
0	54618	1995	2000
0	54625	1987	1988
0	54628	1997	1999
0	54635	1985	1985
0	54636	1996	1996
0	54638	1988	1990
0	54641	1995	2000
0	54651	1999	2000
0	54662	1995	1995
0	54663	1994	1994
0	54667	1990	1992
0	54668	1989	1990
0	54669	1995	1995
0	54675	1996	1999
0	54678	1998	2000
0	54692	1992	2000
0	54705	1992	1994
0	54708	2000	2000
0	54729	1999	2000
0	54740	1999	2000
0	54747	1992	1992
0	54759	1985	1985
0	54760	1986	2000
0	54765	1987	1989
0	54766	1990	1990
0	54770	2000	2000
0	54776	1992	1993
0	54779	1992	1996
0	54785	1997	1997
0	54786	1994	2000
0	54788	1995	1995
0	54791	1993	1995
0	54793	1999	2000
0	54800	1987	1988
0	54807	1991	2000
0	54808	1994	1994
0	54810	1998	1998
0	54817	1996	1996
0	54818	1993	2000
0	54820	1994	2000
0	54823	2000	2000
0	54826	1983	1996
0	54831	1990	1992
0	54832	1985	1985
0	54842	1994	1996
0	54843	1996	1997
0	54863	1993	1998
0	54877	1993	2000
0	54891	1995	1995
0	54893	1995	2000
0	54897	1998	2000
0	54906	1989	1992
0	54907	1985	1988
0	54908	1992	1992
0	54911	1990	1991
0	54913	1991	1991
0	54914	1990	1995
0	54915	1989	1989
0	54916	2000	2000
0	54917	1991	1991
0	54920	1991	2000
0	54921	1992	1992
0	54955	2000	2000
0	54960	1993	1995
0	54980	1998	2000
0	54994	1997	1997
0	55021	1998	2000
0	55028	1985	1998
0	55034	1994	1994
0	55036	1998	2000
0	55041	1997	1998
0	55047	1993	1993
0	55048	1988	1988
0	55049	1996	1999
0	55055	1992	1992
0	55056	1992	1992
0	55057	1991	1991
0	55058	1990	1991
0	55060	1995	2000
0	55062	1994	1996
0	55064	1988	1991
0	55066	1998	2000
0	55074	1995	1996
0	55084	1992	2000
0	55096	2000	2000
0	55108	1990	1991
0	55112	1997	2000
0	55114	1995	2000
0	55115	1993	1995
0	55123	1993	1994
0	55124	1999	2000
0	55125	1997	2000
0	55126	1993	1994
0	55130	1992	1992
0	55133	1993	1994
0	55134	1994	1994
0	55135	1993	1993
0	55136	1993	1996
0	55139	1995	1995
0	55140	1988	1992
0	55145	1996	1996
0	55146	1999	1999
0	55156	1995	1995
0	55161	1996	1997
0	55164	1991	1992
0	55167	1996	2000
0	55168	1998	1998
0	55169	1997	1999
0	55175	1992	2000
0	55177	1992	1993
0	55181	1987	1990
0	55182	1994	2000
0	55184	1999	1999
0	55189	1986	1986
0	55194	1998	1999
0	55196	1997	1997
0	55197	1989	1989
0	55199	1994	1994
0	55200	1995	1995
0	55201	1985	1989
0	55203	1991	1991
0	55204	1997	1997
0	55217	1987	2000
0	55219	1988	1993
0	55220	1992	1992
0	55222	1990	1990
0	55225	1994	1994
0	55232	1996	1996
0	55234	1994	2000
0	55235	1996	1997
0	55238	1993	1993
0	55253	1992	1992
0	55254	1993	1993
0	55263	1996	2000
0	55264	1991	2000
0	55267	1994	2000
0	55278	1984	1985
0	55286	1990	1992
0	55290	1995	1998
0	55303	1995	1995
0	55308	1994	1994
0	55317	1995	1998
0	55329	1997	2000
0	55340	1988	2000
0	55347	1998	1998
0	55370	1997	1997
0	55371	1993	1995
0	55375	1995	1995
0	55376	1978	1984
0	55379	1998	2000
0	55393	1989	1989
0	55395	1992	1992
0	55396	1997	1997
0	55397	1990	1990
0	55398	1994	1994
0	55405	1990	1994
0	55415	1999	2000
0	55425	1997	1997
0	55428	1996	2000
0	55432	1994	1995
0	55436	2000	2000
0	55437	1995	1995
0	55439	1998	1998
0	55450	2000	2000
0	55458	1994	1994
0	55459	1994	1994
0	55471	1996	1996
0	55472	1997	2000
0	55477	1989	2000
0	55479	1995	1995
0	55482	2000	2000
0	55493	1998	2000
0	55514	1999	1999
0	55516	1987	1988
0	55536	1995	1995
0	55538	1997	1999
0	55539	1995	1996
0	55540	1998	1998
0	55544	1994	1994
0	55545	1993	1996
0	55546	1993	1994
0	55551	2000	2000
0	55552	1999	2000
0	55562	1997	1997
0	55577	1991	1991
0	55579	1998	2000
0	55581	1985	1985
0	55586	2000	2000
0	55591	1986	1988
0	55592	1988	1988
0	55594	1992	2000
0	55595	1997	1998
0	55597	1996	1999
0	55609	1985	1994
0	55613	1993	1993
0	55624	2000	2000
0	55639	1987	1989
0	55654	1990	1994
0	55655	1991	1993
0	55673	1999	2000
0	55690	1997	2000
0	55722	1994	1994
0	55724	1992	1995
0	55726	1992	1992
0	55728	1992	1993
0	55734	1994	1999
0	55758	1994	1995
0	55759	1994	1994
0	55760	1994	1995
0	55763	1998	2000
0	55779	1997	2000
0	55797	2000	2000
0	55803	1999	1999
0	55809	1985	2000
0	55810	1999	2000
0	55823	1994	2000
0	55825	1994	1994
0	55854	1997	1999
0	55859	1983	2000
0	55873	2000	2000
0	55902	1998	2000
0	55909	1986	1989
0	55915	1991	1995
0	55921	1997	1998
0	55937	1994	1994
0	55938	1995	2000
0	55942	1997	1998
0	55956	1997	2000
0	55958	1995	1995
0	55976	1988	1992
0	55983	1997	2000
0	55999	1996	1996
0	56008	1990	1993
0	56009	1988	1988
0	56010	1992	1992
0	56012	1989	1991
0	56014	1989	2000
0	56041	1993	1996
0	56051	1993	2000
0	56059	1993	1993
0	56060	1994	1998
0	56061	1996	1996
0	56067	1994	1994
0	56069	1988	1989
0	56076	2000	2000
0	56077	1991	2000
0	56097	2000	2000
0	56102	1988	2000
0	56105	1985	1987
0	56106	1987	1987
0	56108	1987	1987
0	56109	1988	1988
0	56113	1985	2000
0	56117	1992	1998
0	56119	1999	2000
0	56122	1996	2000
0	56126	1998	2000
0	56129	1998	2000
0	56133	1993	2000
0	56138	1992	1993
0	56139	1991	1991
0	56140	1990	1992
0	56145	1992	2000
0	56149	1997	1998
0	56152	1997	1998
0	56156	1990	1990
0	56158	1989	1990
0	56159	1992	1992
0	56161	1991	1991
0	56162	1989	1989
0	56163	1988	1992
0	56164	1988	1989
0	56165	1989	1989
0	56168	1989	1989
0	56170	1989	1992
0	56171	1986	1990
0	56172	1992	1994
0	56173	1989	1989
0	56175	1990	2000
0	56176	1990	1990
0	56188	1999	2000
0	56190	1998	2000
0	56192	1989	1990
0	56193	1993	1994
0	56194	1992	1994
0	56195	1992	1992
0	56196	1992	1992
0	56213	1995	1995
0	56216	1997	1997
0	56217	1986	1986
0	56219	1988	1994
0	56220	1995	1995
0	56221	1987	1987
0	56222	1990	2000
0	56227	1993	1993
0	56228	1992	1992
0	56229	1992	1992
0	56230	1992	1992
0	56232	1997	1997
0	56233	1990	1990
0	56234	1992	1992
0	56236	1993	1995
0	56237	1990	1993
0	56239	1989	1990
0	56240	1988	1989
0	56261	1988	1989
0	56270	1990	1992
0	56272	1991	2000
0	56273	1989	1991
0	56274	1989	1991
0	56275	1970	2000
0	56281	1992	1995
0	56282	1988	1990
0	56285	1996	2000
0	56288	1997	1999
0	56293	1990	1990
0	56295	1990	1990
0	56296	1987	1987
0	56297	1997	2000
0	56299	1991	1993
0	56306	1989	1990
0	56307	1988	1990
0	56308	1990	1990
0	56309	1990	1992
0	56317	1998	1998
0	56319	1995	1996
0	56323	2000	2000
0	56324	1994	2000
0	56333	1994	2000
0	56338	1997	2000
0	56342	1994	2000
0	56344	2000	2000
0	56345	1991	1992
0	56348	1994	1995
0	56355	1992	1995
0	56359	1994	1994
0	56360	1991	1991
0	56362	1998	2000
0	56364	1997	2000
0	56365	1992	1994
0	56366	1991	1997
0	56373	1990	1990
0	56374	1996	1998
0	56390	1994	2000
0	56426	1998	2000
0	56431	1996	1996
0	56434	1999	1999
0	56438	2000	2000
0	56447	1995	1995
0	56448	1992	1992
0	56449	1991	1991
0	56450	1992	1994
0	56452	1997	1997
0	56453	1999	2000
0	56457	1995	2000
0	56463	1990	1999
0	56466	1993	1993
0	56467	1994	1997
0	56470	1997	2000
0	56471	1994	1994
0	56473	1994	2000
0	56495	1999	2000
0	56496	1996	1996
0	56497	1997	1997
0	56500	1994	1996
0	56504	2000	2000
0	56507	1986	1999
0	56525	1998	1998
0	56533	1993	1999
0	56537	1998	1998
0	56544	1985	1985
0	56545	1998	2000
0	56547	1996	2000
0	56549	1999	1999
0	56551	1999	2000
0	56556	1998	1999
0	56558	1993	1993
0	56562	1996	1996
0	56564	1999	2000
0	56575	1997	2000
0	56577	1997	1999
0	56579	1990	1997
0	56588	1993	1993
0	56590	1983	1983
0	56591	1998	1998
0	56592	1992	1992
0	56593	1992	1992
0	56606	1992	1992
0	56608	1994	1994
0	56610	1996	1996
0	56611	1994	1997
0	56614	1994	1995
0	56618	1994	1998
0	56627	1987	1989
0	56631	1986	1987
0	56632	1985	1985
0	56633	1986	1986
0	56635	1986	1986
0	56636	1985	1985
0	56637	1986	1991
0	56638	1995	1996
0	56639	1990	1990
0	56642	1991	1997
0	56645	1998	1999
0	56651	1987	2000
0	56653	1996	2000
0	56654	1983	2000
0	56661	1999	2000
0	56664	1996	1996
0	56669	1996	1996
0	56675	1998	1998
0	56685	1993	1993
0	56687	1994	1994
0	56692	1995	1998
0	56695	1997	2000
0	56698	1998	2000
0	56699	1992	1996
0	56702	1997	1997
0	56705	1998	1998
0	56707	1994	1994
0	56712	1992	1995
0	56722	1995	1998
0	56725	1996	1996
0	56729	1996	1999
0	56742	1999	1999
0	56743	1996	1996
0	56751	1995	2000
0	56752	1993	1995
0	56763	1996	2000
0	56768	1994	1994
0	56798	1993	2000
0	56799	1993	2000
0	56803	1996	1999
0	56812	1996	1996
0	56820	1990	2000
0	56828	1992	1995
0	56831	1989	1990
0	56840	1992	1992
0	56855	1988	1989
0	56856	1988	1988
0	56857	1989	1991
0	56858	1987	1987
0	56859	2000	2000
0	56860	1992	1992
0	56861	1999	1999
0	56870	1994	1998
0	56872	1998	1998
0	56874	1995	2000
0	56875	2000	2000
0	56884	1998	1998
0	56901	1998	1998
0	56905	1992	2000
0	56906	2000	2000
0	56924	1999	2000
0	56925	1984	2000
0	56932	1991	1991
0	56948	1995	2000
0	56953	1999	2000
0	56954	1989	1989
0	56959	1996	1997
0	56961	1996	1996
0	56976	1997	1997
0	56980	1999	2000
0	56982	1990	1992
0	56984	1989	1991
0	56986	1986	1986
0	56990	2000	2000
0	56996	1997	1997
0	56997	1995	2000
0	56998	1999	1999
0	57009	1995	2000
0	57016	1992	1992
0	57022	1992	2000
0	57024	1991	1991
0	57030	1993	1999
0	57033	1997	1997
0	57035	1996	2000
0	57037	1996	1996
0	57040	2000	2000
0	57041	1999	1999
0	57052	1996	1998
0	57056	1994	1995
0	57057	1999	1999
0	57066	1982	1982
0	57078	1999	1999
0	57083	1987	1989
0	57092	1998	2000
0	57093	1998	1998
0	57097	1998	1999
0	57098	1994	1994
0	57100	1993	2000
0	57103	1998	2000
0	57112	1991	1994
0	57116	2000	2000
0	57117	1997	2000
0	57121	1995	2000
0	57124	1996	1996
0	57147	1996	2000
0	57152	1997	2000
0	57183	2000	2000
0	57193	1994	1997
0	57194	1998	1998
0	57197	1986	1987
0	57222	1997	2000
0	57225	1998	1998
0	57251	1997	1998
0	57253	1987	2000
0	57270	1991	1992
0	57271	1993	1993
0	57272	1992	1994
0	57273	1991	1992
0	57276	1990	1991
0	57283	1999	1999
0	57291	1993	2000
0	57292	1991	1994
0	57295	1992	1992
0	57296	1992	1992
0	57321	1996	2000
0	57326	1999	2000
0	57331	1997	2000
0	57338	1999	2000
0	57351	1998	2000
0	57365	1998	1998
