it	posterior	likelihood	prior	lambda_avg	mu_avg	K_l	K_m	root_age	death_age	gamma_rate_hp_BI	gamma_rate_hp_D	poisson_rate_hp	corr_coeff	rsquared	gelman_r2
4930000	-456.573633972	-452.843737705	-3.72989626696	0.0844973806473	0.00191547158531	3	1	1968.0	2000.5	18.23705598354891	66.40448996891452	1.644694924350531	0.416069372713	0.483818719329	0.496306146797
4940000	-460.3077321	-453.603153998	-6.70457810244	0.0807140552163	0.00138247605993	4	1	1968.0	2000.5	27.740025717492	42.49109778075489	3.047549322926779	0.381143050409	0.478948968976	0.493852811142
4950000	-468.286485007	-457.573765907	-10.7127191004	0.0741045774088	0.00227627161223	4	1	1968.0	2000.5	23.27280650989948	6.64192148008508	1.1576669327082134	0.40606823853	0.482599311825	0.495201858653
4960000	-465.710468548	-458.668933546	-7.04153500174	0.0787159865561	0.0046921670817	3	1	1968.0	2000.5	14.063463614080423	15.409497641896673	1.3926788523846088	0.3815563108	0.477644770397	0.49718389101
4970000	-467.809436185	-461.587980347	-6.22145583798	0.133075956617	0.00156769380658	3	1	1968.0	2000.5	12.732030760394876	33.81320572443783	2.084239852605134	0.446996791618	0.666896889376	0.66641019215
4980000	-465.96686114	-459.550327636	-6.41653350441	0.0720842604607	0.041012313604	3	2	1968.0	2000.5	37.987718629845475	53.2916406177378	2.770516831798073	0.334081970232	0.45724029504	0.483641360975
4990000	-468.190604437	-458.909410733	-9.28119370404	0.105182081207	0.0279631090375	3	2	1968.0	2000.5	13.004490912483833	14.260848184714588	2.519073277576406	0.456361185795	0.491206943085	0.502337958332
5000000	-460.286091959	-452.900425562	-7.38566639631	0.0714410843808	0.0198905324498	3	2	1968.0	2000.5	28.328197935584317	17.3468148144219	1.6634858734382254	0.356146585109	0.478893721957	0.499833073061
5010000	-466.674963126	-455.203631096	-11.4713320301	0.0863026571553	0.0416510034212	4	3	1968.0	2000.5	18.53927007455456	37.23027838462614	1.651258041119175	0.331904786378	0.494258496708	0.531076096248
5020000	-459.724038282	-450.339571099	-9.38446718277	0.0698784121976	0.0249430276621	3	3	1968.0	2000.5	12.528372495180626	55.511019990449356	2.184292549636364	0.332184996153	0.473146236072	0.493498469218
5030000	-463.126816016	-460.480865516	-2.64595050027	0.0601909390303	0.00372073932377	3	1	1968.0	2000.5	20.51592796281289	52.17102616771629	1.0040726153814827	0.309857566975	0.454564894849	0.480222833679
5040000	-460.103744457	-451.901945394	-8.20179906386	0.07586035654	0.00242930830137	3	2	1968.0	2000.5	20.65955652504449	26.414406822522146	1.733915779673188	0.345921090508	0.47525571013	0.496305584682
5050000	-458.925846841	-452.887629767	-6.03821707475	0.0774949407652	0.00177979056477	3	1	1968.0	2000.5	29.087017465006824	14.371441102589676	1.2862558693203914	0.363862544892	0.481814480989	0.498799759502
5060000	-459.444697087	-455.228987696	-4.2157093904	0.0691583083559	0.00434547499618	3	1	1968.0	2000.5	31.890331558562234	22.501794320457407	2.1696243903019576	0.317724395044	0.475719360388	0.504739866065
5070000	-457.540402645	-453.165665807	-4.37473683867	0.0792607111469	0.00278748975921	3	1	1968.0	2000.5	23.62149587536288	31.84150219949972	1.418262226987213	0.391662868391	0.483803104491	0.498351856809
5080000	-473.006314248	-464.399071771	-8.60724247745	0.0787448240619	0.00203953422116	3	1	1968.0	2000.5	14.52230682050757	6.552776589260446	1.178393337894438	0.39996385036	0.453813364149	0.472366782366
5090000	-466.168803592	-464.074815807	-2.09398778518	0.0776483886183	0.00197998602031	2	1	1968.0	2000.5	19.5942930955846	32.820320972496255	0.9394599109721007	0.302803866893	0.450622396674	0.476126923822
5100000	-465.055239111	-453.548711875	-11.5065272365	0.0943119860951	0.00199165453089	4	1	1968.0	2000.5	17.51532362290536	5.203398567235639	1.8579554452001796	0.435265438258	0.493114714544	0.507031449213
5110000	-466.035332423	-464.255675173	-1.77965724977	0.063445802171	0.00577655785877	2	2	1968.0	2000.5	31.961710032572828	42.444505085037726	2.077030636564371	0.27773527704	0.419432612873	0.459937672265
5120000	-459.927949052	-454.605579096	-5.32236995545	0.074601590706	0.00389965061895	3	2	1968.0	2000.5	39.0624905032514	43.32031380553586	3.1416491170244054	0.361450979619	0.482441681734	0.502790051965
5130000	-459.697816579	-452.971287812	-6.72652876655	0.068826355826	0.00265669869001	3	1	1968.0	2000.5	38.742762339570305	10.772689941250247	1.54932532322821	0.335675782721	0.481214481406	0.498979334173
5140000	-457.549511899	-451.733719003	-5.81579289617	0.0815159854412	0.00114415337773	3	1	1968.0	2000.5	18.929800052805366	30.643332688788256	1.4354300657895878	0.391769620898	0.481465284765	0.495406147388
5150000	-458.793765639	-453.013915027	-5.77985061271	0.0801134235331	0.00172741331454	3	1	1968.0	2000.5	20.694769194706232	25.91538627666045	3.4157412100603204	0.381160532152	0.482716057402	0.497954263634
5160000	-460.449608925	-456.876949594	-3.57265933174	0.0588626139549	0.00272257308442	3	1	1968.0	2000.5	16.829582666636536	53.268319838167	1.8095934494688617	0.278473634098	0.481215031981	0.502831424224
5170000	-460.17995929	-456.204133636	-3.9758256541	0.0639869364521	0.00312882370771	3	1	1968.0	2000.5	16.838783652966704	39.37344628561105	1.6802916597977737	0.274065606226	0.464595134436	0.496882987123
5180000	-456.704488396	-452.791400823	-3.9130875726	0.072784569871	0.00193697835751	3	1	1968.0	2000.5	38.399880777214065	52.81041482254944	2.3355620701157287	0.32764861509	0.471906589373	0.494702181693
5190000	-463.0433559	-453.250553049	-9.79280285075	0.0927150796726	0.00215773680949	4	1	1968.0	2000.5	22.758986262382717	9.606106286358388	2.1749749538940506	0.34441896719	0.454341302372	0.472331476821
5200000	-462.83628959	-456.796276048	-6.04001354207	0.113325843185	0.00131892621665	3	1	1968.0	2000.5	18.49070692532938	39.30784733421869	2.3265787950769106	0.411257352281	0.622583556529	0.634845405063
5210000	-458.180613323	-453.545853823	-4.63475949994	0.0765173796305	0.00321940834765	3	1	1968.0	2000.5	28.689299735339674	31.90189539875639	1.183460949568452	0.35293450994	0.476124579821	0.500116325039
5220000	-466.291907071	-459.13734985	-7.15455722121	0.0678374865707	0.0498253985337	3	2	1968.0	2000.5	15.35353620564514	40.416113512939155	1.9655155091812884	0.273099877926	0.408609738112	0.453059743952
5230000	-464.642194362	-453.08382822	-11.5583661426	0.0752395527093	0.0151532349006	3	2	1968.0	2000.5	10.999089932719793	8.307749752490079	3.019784917544419	0.351115178607	0.475734827213	0.503355990824
5240000	-456.56335287	-451.735472892	-4.82787997746	0.0717156266684	0.00153562867527	3	1	1968.0	2000.5	25.010432631422084	35.650902507493406	1.6399944410958833	0.340544084362	0.478915115215	0.49583840566
5250000	-458.136962899	-453.120438171	-5.01652472789	0.0794816619084	0.00290018196558	3	1	1968.0	2000.5	12.070821104765654	42.007357097626446	1.850595452486011	0.380034643458	0.48190983536	0.500445242147
5260000	-466.753652321	-455.988048877	-10.7656034445	0.119918616431	0.000490686866904	4	1	1968.0	2000.5	16.07867201338374	19.899616084201185	4.760831175870965	0.465044362442	0.586687262644	0.60005397961
5270000	-464.535006614	-456.775252692	-7.75975392216	0.0847427781847	0.0582197495257	3	2	1968.0	2000.5	26.542997764089343	20.63844135980427	1.8715961994021282	0.359942018707	0.477705943983	0.502476629357
5280000	-467.56491826	-462.823073801	-4.74184445869	0.0513702051837	0.0417412240573	2	2	1968.0	2000.5	18.526455207044954	31.304968790697583	1.2800332004506778	0.261587812014	0.411119764707	0.447375720198
5290000	-466.906948581	-455.847741194	-11.0592073875	0.0842892262224	0.0228995323016	4	2	1968.0	2000.5	22.710310760313384	9.844006160733185	3.266056204313757	0.37219937441	0.498229907145	0.5155720857
5300000	-471.36891226	-456.052028386	-15.3168838739	0.175906513997	0.0595257249198	4	2	1968.0	2000.5	15.012462965618083	24.503339822921443	3.198547150794026	0.66636134368	0.698803677918	0.662104253153
5310000	-464.996972967	-455.064459075	-9.93251389265	0.0831767803251	0.0770803784177	3	2	1968.0	2000.5	19.39971716124772	13.718077428469673	1.4647064386571613	0.405374931042	0.466722949044	0.478743964208
5320000	-460.408414118	-453.460201451	-6.94821266727	0.0701905818462	0.0432744023559	3	2	1968.0	2000.5	19.030665326101598	23.656678531976482	2.1414132144020037	0.318650518857	0.468827597995	0.493032370623
5330000	-460.700769803	-454.989191384	-5.71157841952	0.0769825649745	0.00290289726128	3	1	1968.0	2000.5	15.008170997443104	19.602188813769743	2.694436793594809	0.335588216479	0.472887443091	0.500888965286
5340000	-459.748879599	-455.228354372	-4.52052522697	0.0802161311418	0.00195329934101	3	1	1968.0	2000.5	16.337064196569735	72.67358247630787	3.6224549454597677	0.340722249724	0.479753217886	0.502712721761
5350000	-460.955526151	-455.076925767	-5.87860038346	0.0695817807114	0.00187861240881	3	1	1968.0	2000.5	31.350318167979868	18.60560435871736	1.138328352840404	0.339592338902	0.453528990516	0.47570220518
5360000	-466.65168077	-460.878750136	-5.77293063428	0.0777577313992	0.0030224639674	3	1	1968.0	2000.5	16.656311829801492	26.135294933988337	1.9973700425575682	0.352108623736	0.446251155252	0.472388344022
5370000	-462.334321326	-455.89258843	-6.44173289665	0.0907212202033	0.0061700909276	3	2	1968.0	2000.5	14.130269883697443	38.2152115741749	3.574608135192488	0.413801502282	0.485937394296	0.500817890111
5380000	-456.122862355	-453.601514647	-2.5213477077	0.0729898474623	0.00284046023286	3	1	1968.0	2000.5	27.129928161674208	80.4280412260846	0.709901067530888	0.328401479104	0.474751449717	0.500260413046
5390000	-462.62910273	-456.416940886	-6.21216184364	0.102311414379	0.0022662884618	3	1	1968.0	2000.5	22.138727910374747	32.6275645047195	3.654856179758876	0.472739228208	0.499071938503	0.504483180917
5400000	-467.582679365	-453.058572814	-14.5241065507	0.160521135333	0.000273733477749	4	1	1968.0	2000.5	22.253391593221416	40.789716367106514	2.6010327832430677	0.658446212674	0.694513466445	0.6721538996
5410000	-465.931312403	-455.846469607	-10.0848427966	0.0908809391254	0.00217172946098	4	2	1968.0	2000.5	30.330971944959238	42.6089008630272	0.9398658316319369	0.367022765747	0.631736695225	0.638346470256
5420000	-466.819034284	-458.945329683	-7.87370460054	0.0804495007429	0.00402019111079	3	1	1968.0	2000.5	16.236991072157675	7.2064446265787145	1.0568019775678779	0.335755377737	0.485297746828	0.512693831206
5430000	-461.543715952	-456.52645281	-5.0172631427	0.0644931313621	0.00325546939315	3	1	1968.0	2000.5	24.559564606657077	23.555395191804028	3.7547754086099805	0.304055772299	0.452281782732	0.481792528693
5440000	-462.179302083	-455.387873174	-6.79142890888	0.0858811778195	0.002196907881	3	1	1968.0	2000.5	25.4160605922659	18.86853469971462	0.9915454017287104	0.413335078382	0.486658606621	0.495529753947
5450000	-457.664030334	-452.183337897	-5.48069243732	0.076321931482	0.00114320656003	3	1	1968.0	2000.5	24.67035397565485	27.271318368922202	2.0455488665892667	0.383610972351	0.484426822809	0.493464210363
5460000	-461.961301199	-456.305453793	-5.6558474059	0.0577770044242	0.00150620223286	3	1	1968.0	2000.5	58.21221687958596	21.42852562808116	1.9206414097930127	0.276332698985	0.481997781331	0.498399685551
5470000	-463.452908562	-455.953668747	-7.4992398151	0.0729387335632	0.0129335529851	3	2	1968.0	2000.5	18.68892597404354	21.38262693240151	2.2341389216829137	0.328187044139	0.475003482876	0.505397713087
5480000	-462.441685491	-456.600002301	-5.84168318996	0.0616937555624	0.0239924399208	3	2	1968.0	2000.5	28.19991478470894	27.32093581786749	2.430176013994931	0.27168267405	0.448306841952	0.496216658993
5490000	-463.10478089	-455.631553057	-7.47322783317	0.072277573475	0.0164422333065	4	2	1968.0	2000.5	17.661242263898924	33.84258733809252	3.662603134790917	0.361134160799	0.473496811021	0.504930725822
5500000	-460.394301064	-454.719762041	-5.67453902246	0.083374723411	0.000993679986836	3	1	1968.0	2000.5	22.457987463093932	27.142075403393456	1.8809194021765347	0.370311883901	0.497007832297	0.507661776487
5510000	-460.229678686	-454.197079558	-6.0325991286	0.0697472803171	0.000863789150122	3	1	1968.0	2000.5	21.46683467957416	23.3937163354965	2.5328919484950645	0.327026968357	0.46771270859	0.484838784014
5520000	-462.538360043	-454.706748595	-7.8316114478	0.0715858428627	0.00229457745437	3	1	1968.0	2000.5	11.707085903786826	24.05228148204459	0.7600526002517416	0.306843815896	0.461530911584	0.489313621771
5530000	-466.71235063	-457.930020339	-8.78233029039	0.112528793622	0.000764971913466	3	1	1968.0	2000.5	20.471918519390698	24.496055580446185	0.9302761166601999	0.422698352087	0.657907702378	0.642338992868
5540000	-462.828224966	-448.683958715	-14.1442662509	0.135103455077	0.00148047971426	4	1	1968.0	2000.5	23.129692634244485	17.9597102176444	0.9633607652068911	0.558537585905	0.685102548438	0.674258755329
5550000	-461.070075953	-451.681043878	-9.38903207535	0.0958524635378	0.00429433220829	4	2	1968.0	2000.5	22.013095311690076	40.18956001576828	1.796848907114439	0.409027863531	0.490055790007	0.501399849941
5560000	-457.832904162	-452.592946498	-5.23995766316	0.0785497558512	0.00144855313946	3	1	1968.0	2000.5	29.383114638914563	34.153236829991606	2.5619045366578703	0.362119481722	0.474107822181	0.493139173486
5570000	-463.525484886	-459.770149856	-3.75533502921	0.0802365010472	0.00594762785578	3	1	1968.0	2000.5	34.454633370830294	57.63525267017669	1.845938097878308	0.377424454181	0.481956150551	0.506610644458
5580000	-467.807444039	-456.63031907	-11.177124969	0.0724868657651	0.096631064069	4	2	1968.0	2000.5	17.54413117285922	11.833764577214192	2.4056815100883298	0.310477184926	0.425923698259	0.452995023262
5590000	-462.16452873	-453.884721284	-8.27980744643	0.082832285801	0.0128608103945	4	2	1968.0	2000.5	11.869730669692027	44.9720194618761	2.7179814540462592	0.346003318541	0.481796805293	0.505534157435
5600000	-461.689258228	-454.738184224	-6.95107400424	0.0761119779141	0.013495695478	3	2	1968.0	2000.5	19.893736124210836	47.603732374569404	2.482123224178409	0.365107105736	0.480521939485	0.497294916764
5610000	-468.408544318	-458.810017254	-9.59852706417	0.0867694312198	0.0555026147245	4	2	1968.0	2000.5	25.11980790162583	22.03398029572451	2.8404042033657273	0.496971211928	0.464091165405	0.482605968243
5620000	-457.605926363	-453.376096575	-4.22982978723	0.0818431828266	0.00256813845988	3	1	1968.0	2000.5	14.57897287244314	52.88130726063106	2.615646794932709	0.379543326814	0.479337062233	0.500018058634
5630000	-468.094581071	-452.954235011	-15.1403460603	0.121396267694	0.10213693913	4	2	1968.0	2000.5	17.503628007113974	14.934511468928946	2.407597273894906	0.520802498526	0.585602485947	0.581253032023
5640000	-462.982715769	-458.340071032	-4.64264473762	0.0650052681791	0.0392893248441	3	2	1968.0	2000.5	35.30541024017147	35.42318753525802	1.563230094817806	0.326733924343	0.441389778461	0.479120177163
5650000	-463.591985612	-458.249247942	-5.34273767039	0.0930122824052	0.0029133475878	3	1	1968.0	2000.5	17.63886965097424	32.472779875558714	2.270883145506713	0.352690926811	0.621439328991	0.633580617071
5660000	-457.75965624	-453.329452439	-4.43020380095	0.0731351649195	0.0015324387099	3	1	1968.0	2000.5	17.4876599946353	39.16708613113406	1.765704800739052	0.327377263496	0.47737112027	0.498770959585
5670000	-460.446833925	-456.192720623	-4.25411330173	0.0550413963414	0.0019911999348	3	1	1968.0	2000.5	20.0762253394364	39.3014580416031	2.581349843560102	0.275914494579	0.454323059471	0.476621914401
5680000	-461.054001606	-456.060519076	-4.99348253005	0.08826961494	0.00247487443003	3	1	1968.0	2000.5	15.439638073216772	53.474409609253705	2.873394819755469	0.412862440334	0.486059552517	0.497673932291
5690000	-460.053734197	-453.952355577	-6.10137861946	0.0651322861961	0.00256732466347	3	1	1968.0	2000.5	12.819438185530279	26.162889443730236	2.4342696306446525	0.296419889667	0.473474679468	0.498190119531
5700000	-458.544298011	-453.977421697	-4.56687631361	0.0722624875039	0.00237385925674	3	1	1968.0	2000.5	23.681684108614633	48.48228872896196	0.8074265744733304	0.352460483774	0.48371622427	0.498475303556
5710000	-459.614141287	-451.921203411	-7.69293787625	0.0719390252406	0.00130627322152	3	1	1968.0	2000.5	51.45027810978029	16.298005572495015	2.0970490556533425	0.334409485636	0.476087640475	0.494301854001
5720000	-458.619760436	-454.242469135	-4.37729130151	0.0720222704274	0.00245355512517	3	1	1968.0	2000.5	26.112166266936132	27.687685920110756	2.3291826323574023	0.312475326532	0.466075170313	0.493621822401
5730000	-457.95140751	-453.105495742	-4.84591176821	0.0676665451844	0.00236981445306	3	1	1968.0	2000.5	23.30953971360376	22.136382050661574	2.2101799046049497	0.312145994518	0.477289461855	0.499589852129
5740000	-458.952119092	-452.191543165	-6.76057592615	0.068734579305	0.00118206201067	3	1	1968.0	2000.5	27.357287291910893	12.716341075588147	1.3540053544874022	0.325625319441	0.481012998625	0.496715959014
5750000	-456.775405427	-452.110491828	-4.66491359932	0.0750893509056	0.00226730326754	3	1	1968.0	2000.5	28.53918316960989	28.447698650067842	1.8121431891526552	0.355281548616	0.479938094537	0.498718526625
5760000	-463.306731332	-457.929289549	-5.37744178277	0.0730662698533	0.00259050032028	3	1	1968.0	2000.5	38.50637826693617	28.01338380312076	1.9213016804030325	0.314765985761	0.456179988751	0.482699436403
5770000	-465.388516221	-454.800457647	-10.5880585743	0.0795855513545	0.0101138126273	3	2	1968.0	2000.5	11.846058750791215	18.043797786066026	4.418869027664309	0.378353085316	0.477096672014	0.492298863762
5780000	-461.467765923	-456.259547231	-5.20821869216	0.0809262505731	0.0103099174561	3	2	1968.0	2000.5	18.234858711942685	88.98289774545209	1.0060011857366002	0.388460664607	0.483457382566	0.501392881562
5790000	-463.941693707	-459.737669811	-4.20402389519	0.0870635406607	0.0037345882316	3	1	1968.0	2000.5	18.077932213835844	44.559366582786254	3.453672111903464	0.350576381826	0.489332966122	0.51495738623
5800000	-459.201389401	-451.864573961	-7.33681544069	0.0765788222001	0.00172107579997	3	1	1968.0	2000.5	27.73257645218406	9.900057455046959	1.4406024217078859	0.35946667494	0.478041537741	0.4961973173
5810000	-456.385207979	-451.763657178	-4.62155080138	0.0730820688915	0.00193072654226	3	1	1968.0	2000.5	26.68128260756954	34.78793691774474	1.5755360155058782	0.353925628413	0.481219583612	0.497135698846
5820000	-457.245272725	-452.800490966	-4.44478175872	0.068534063492	0.00243629174989	3	1	1968.0	2000.5	27.68768682698654	37.10906363110349	1.0915448517827357	0.330284627801	0.481554805347	0.499513831117
5830000	-461.555839909	-456.466399109	-5.08944079985	0.0890687325951	0.00401755135805	3	1	1968.0	2000.5	25.43092539036601	28.183350671552752	1.430317089454657	0.462015181786	0.484479493135	0.49550719629
5840000	-468.494981451	-459.34292198	-9.1520594715	0.0753167943171	0.00368504329606	4	1	1968.0	2000.5	11.00288825463584	21.71146165054554	1.6948180230962895	0.280654751815	0.484903129711	0.515424485465
5850000	-459.173326469	-452.44126459	-6.7320618787	0.0793634476808	0.00200555722303	3	1	1968.0	2000.5	11.46623196508739	26.651118151176902	2.030854615152975	0.371981488442	0.477247219053	0.496202254097
5860000	-465.621373852	-456.851841302	-8.76953255025	0.0937597129622	0.00319347755268	4	1	1968.0	2000.5	18.566593735740625	15.852122572703186	2.420971509496117	0.347044490904	0.478929597077	0.503963456135
5870000	-468.739793744	-459.005532874	-9.73426086956	0.0785073069227	0.0047457315748	3	1	1968.0	2000.5	27.841488520469028	4.305378345142118	0.6870157966537154	0.369357855032	0.498699621764	0.511308523305
5880000	-459.729412565	-451.78273351	-7.94667905476	0.0788046777455	0.000901809109465	3	1	1968.0	2000.5	12.829728898524538	22.81879555920656	1.3961715775989323	0.394668519926	0.483039873741	0.493026968999
5890000	-462.475334022	-453.875604408	-8.59972961434	0.0710042048905	0.00335466971527	3	1	1968.0	2000.5	8.189200472326519	14.474153546251829	1.6243080678550534	0.345548661012	0.4827881611	0.501601755278
5900000	-460.513934036	-453.640741484	-6.87319255172	0.0674050204048	0.0022940492498	3	1	1968.0	2000.5	15.542459420661377	12.87620998015676	1.736118670005734	0.301172334927	0.470587610404	0.495699862936
5910000	-464.894023265	-458.338656973	-6.55536629189	0.0849662517061	0.00771392486299	3	2	1968.0	2000.5	13.192859948853755	41.26297981804376	2.1255301592248097	0.362236892682	0.495595839316	0.509991089068
5920000	-458.228120058	-453.937957145	-4.29016291313	0.0796663361428	0.00311852224488	3	1	1968.0	2000.5	22.972713750704187	41.79452439639008	2.475685804580136	0.376642378576	0.476773009236	0.497973086112
5930000	-463.282288314	-458.921407897	-4.36088041696	0.0784068320533	0.00114250720098	3	1	1968.0	2000.5	20.843857498231547	51.94744252222533	2.426772316758536	0.297561178278	0.474786508648	0.501333992053
5940000	-458.52425541	-453.687396572	-4.83685883791	0.0844387889129	0.00228724078062	3	1	1968.0	2000.5	15.946810850890815	36.08807486214677	2.2736627143743844	0.387626496594	0.476998605971	0.497999277787
5950000	-462.735180123	-455.132372603	-7.60280751995	0.0668131593855	0.0191629277195	3	2	1968.0	2000.5	10.232038982520088	28.68896325731821	2.5056270577042064	0.287645605447	0.459289330687	0.497295993791
5960000	-467.216294653	-459.213951269	-8.00234338362	0.0789995631657	0.0567740793836	3	2	1968.0	2000.5	24.900880195443115	13.486920341231691	2.761322914022666	0.334873608902	0.446487715338	0.478906393428
5970000	-464.613942182	-460.125937591	-4.48800459178	0.0817881007583	0.00813605726759	3	2	1968.0	2000.5	29.418030194543864	45.352227158923014	3.341636830885893	0.387768756508	0.479465431983	0.50722063956
5980000	-469.996222955	-456.412176171	-13.5840467841	0.160375573929	0.00452203166266	5	1	1968.0	2000.5	13.622751025844172	28.148862637162573	2.315668366080668	0.601444578807	0.690507303755	0.680103911636
5990000	-461.012873633	-455.784451233	-5.22842239982	0.0790457241484	0.00458858276048	3	1	1968.0	2000.5	12.71412075365604	25.627071203679915	1.8670066031035555	0.371567361612	0.481042574815	0.50561383943
6000000	-459.0644351	-453.159811054	-5.9046240468	0.0778560558334	0.0216237091018	3	2	1968.0	2000.5	38.479631114979604	37.504200530432335	3.2682775952903755	0.36835459673	0.475887950764	0.501835378328
6010000	-463.193498599	-453.414547431	-9.77895116871	0.103560539606	0.0340659636653	4	3	1968.0	2000.5	26.452238879954418	44.0581564929453	1.5442380198404155	0.396325005717	0.520832752414	0.549967383798
6020000	-469.278512868	-460.352162106	-8.92635076197	0.0906816146963	0.0152907861642	4	2	1968.0	2000.5	13.29710571467057	35.46776875944393	1.8259610230777343	0.387067833476	0.469196783979	0.492939745455
6030000	-465.966885731	-455.139403536	-10.8274821946	0.0665947353032	0.000918795586984	4	1	1968.0	2000.5	20.5644303353969	14.579432628192539	4.6047649667112305	0.396933286763	0.479584503285	0.486523688453
6040000	-464.065862731	-453.117513503	-10.9483492279	0.173238998113	0.0106897798417	4	2	1968.0	2000.5	13.734626913308874	39.969251709578245	3.1530915482338147	0.651595356734	0.706737857295	0.696208236373
6050000	-461.18153609	-455.067228965	-6.11430712472	0.086484131268	0.00326489561438	3	1	1968.0	2000.5	32.10952299600775	17.483434162421066	2.061327171202063	0.402901520105	0.476798753036	0.498942519689
6060000	-460.25986968	-451.404025292	-8.85584438802	0.118235466632	0.0023978773862	4	1	1968.0	2000.5	18.057968220618527	43.4949492642035	1.9325663669780149	0.45688426247	0.577584305653	0.587321431102
6070000	-462.488982405	-456.558841975	-5.93014042999	0.0615471329854	0.00120607087398	3	1	1968.0	2000.5	21.983380781078306	21.70434687010864	1.194973247624238	0.283539298202	0.451843743949	0.474118058565
6080000	-460.419369172	-453.185238737	-7.23413043551	0.0797855362017	0.00202803728211	4	1	1968.0	2000.5	19.177584847315263	45.178523056762735	1.5997443665331783	0.433638461129	0.48393683177	0.494076816141
6090000	-457.954821225	-453.405973556	-4.54884766816	0.0786663117096	0.0113178571037	3	2	1968.0	2000.5	26.46085337784597	43.893533817721305	2.7515388474034133	0.373997077729	0.482530022106	0.500256288958
6100000	-457.750425326	-452.227038681	-5.52338664557	0.0725292775964	0.0020575402919	3	1	1968.0	2000.5	12.898878916888647	49.92052085534649	1.7383218615531997	0.364678439607	0.48356710072	0.496028266562
6110000	-460.553198861	-451.466458251	-9.08674061011	0.0756039126902	0.000838504752733	3	1	1968.0	2000.5	43.1555919132642	9.659332002440491	1.2295963502614735	0.360354013127	0.480330326221	0.494606126977
6120000	-458.955832443	-452.111140032	-6.84469241097	0.070186559954	0.00148859041089	3	1	1968.0	2000.5	18.253600576263047	19.37335777673854	1.6586911254277368	0.337807393635	0.482285861996	0.497164457114
6130000	-464.418918418	-460.308988036	-4.10993038186	0.0529137548726	0.00146905182003	2	1	1968.0	2000.5	25.612423765234492	11.79850312135192	1.7277217123613386	0.254142665683	0.421442558595	0.450178175245
6140000	-459.948019243	-453.502378506	-6.4456407369	0.0881755916243	0.000803242084033	3	1	1968.0	2000.5	19.61950237291591	36.90717902945885	3.343599458368383	0.452706602287	0.484736858935	0.490641199142
6150000	-461.298469843	-455.636365427	-5.66210441603	0.0836163871399	0.000897161641487	3	1	1968.0	2000.5	18.63202554407874	28.242047920569373	2.146351050225572	0.355652176449	0.492048046437	0.508473869179
6160000	-457.983159865	-452.000993279	-5.98216658599	0.0775472454859	0.00216397415623	3	1	1968.0	2000.5	17.777041054105773	24.131525788360936	1.4591382829115587	0.384634328963	0.482740564998	0.496589173169
6170000	-466.136391814	-453.341781203	-12.7946106103	0.136800830325	0.00193453078871	4	1	1968.0	2000.5	20.551997878713177	8.42740665754717	1.094202757178458	0.437057296492	0.74592404879	0.764221120582
6180000	-454.412730408	-447.86898935	-6.54374105884	0.0789634235796	0.0047731697633	3	2	1968.0	2000.5	27.574499142379477	56.41608037760357	3.5321760279859156	0.380820822545	0.482014234274	0.494584513209
6190000	-462.234421638	-455.78756428	-6.44685735832	0.0631222068042	0.00627462490244	4	2	1968.0	2000.5	30.064239687204182	35.430730805377856	3.5103477021757152	0.299368269984	0.474669252522	0.497973631182
6200000	-456.046026035	-451.587977165	-4.4580488697	0.0777583343595	0.00140025245197	3	1	1968.0	2000.5	32.65505484658688	44.79895772872878	1.9795152124777966	0.370707113661	0.48120380282	0.496574504478
6210000	-463.241358528	-454.913172335	-8.32818619257	0.0637013981928	0.00322147560693	3	1	1968.0	2000.5	12.89559879995552	8.497266241017602	1.559193416362262	0.296989048508	0.475358051273	0.500325492459
6220000	-460.518780643	-453.738411602	-6.78036904124	0.0772837978165	0.019692323758	3	2	1968.0	2000.5	35.181181048969016	25.809509744784563	1.2890939591336141	0.400122760598	0.480868005888	0.49502573058
6230000	-465.166748234	-457.539204286	-7.62754394824	0.0852795057157	0.0276089717693	3	2	1968.0	2000.5	31.37769191246439	30.609346154756945	1.27060890826296	0.393788967073	0.479725351159	0.508164725418
6240000	-466.725839313	-460.589457558	-6.13638175514	0.0734674352603	0.00129897463306	3	1	1968.0	2000.5	27.038516625346272	23.10886189345551	2.1064441335780706	0.290885335803	0.449041000551	0.473002129321
6250000	-458.237191036	-451.783821626	-6.45336941018	0.0705649567802	0.00141565717821	3	1	1968.0	2000.5	24.521598593349655	17.024791824656653	2.704144263941109	0.339394529019	0.479967688173	0.495461051791
6260000	-458.900101304	-454.984394337	-3.91570696646	0.0790685186375	0.00319851009391	3	1	1968.0	2000.5	27.5608867213842	66.9719262263563	0.7806428972036121	0.347982622132	0.472026292716	0.499941523864
6270000	-464.374375448	-461.756583471	-2.61779197763	0.0617054344636	0.00340515525132	2	2	1968.0	2000.5	25.00617914044604	60.410330454030394	2.14437719990752	0.312736052708	0.421667030769	0.447731540316
6280000	-462.427927101	-457.472890268	-4.9550368323	0.0984125409582	0.00581628720943	3	2	1968.0	2000.5	14.652685098243417	81.37385602919875	1.7143128219486723	0.379102677329	0.61021881885	0.628366000735
6290000	-457.940537587	-452.650896093	-5.28964149439	0.0732174590641	0.00278512694557	3	1	1968.0	2000.5	20.34264603220729	22.317807989608735	1.420636710301593	0.35177349554	0.481487253216	0.50019634934
