it	posterior	likelihood	likelihood_birth	likelihood_death	prior	l_max	steepness_k	midpoint_x0	initCarryingCap	maxCarryingCap	m_max	nuB	nuD	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	niche_0	niche_1	niche_2	niche_3	niche_4	niche_5	niche_6	niche_7	niche_8	niche_9	niche_10	niche_11	niche_12	niche_13	niche_14	niche_15	niche_16	niche_17	niche_18	niche_19	niche_20	niche_21	niche_22	niche_23	niche_24	niche_25	niche_26	niche_27	niche_28	niche_29	niche_30	niche_31	nicheFrac_0	nicheFrac_1	nicheFrac_2	nicheFrac_3	nicheFrac_4	nicheFrac_5	nicheFrac_6	nicheFrac_7	nicheFrac_8	nicheFrac_9	nicheFrac_10	nicheFrac_11	nicheFrac_12	nicheFrac_13	nicheFrac_14	nicheFrac_15	nicheFrac_16	nicheFrac_17	nicheFrac_18	nicheFrac_19	nicheFrac_20	nicheFrac_21	nicheFrac_22	nicheFrac_23	nicheFrac_24	nicheFrac_25	nicheFrac_26	nicheFrac_27	nicheFrac_28	nicheFrac_29	nicheFrac_30	nicheFrac_31	corr_coeff	rsquared	gelman_r2
571	-106055.757766	-106015.382035	-61127.3082036	-44888.073831	-40.3757317704	3.53481034724	1.27310185348	1981.71765503	160.871308993	80423.3856499	0.169996645985	0.0343686442413	3.37369250046	0.566343206621	0.494781251955	0.397535135565	0.34649267471	0.293014659715	0.285351680451	0.265741630207	0.249301607936	0.248176559283	0.266819160693	0.322968802548	0.391088188827	0.457827430422	0.503328948271	0.522195618904	0.504944909084	0.475963563124	0.448011685723	0.424077522347	0.396341310188	0.374324290337	0.355406110225	0.338014482134	0.321104616869	0.30413011041	0.289642095892	0.276972332158	0.265490701498	0.255413163773	0.245182585823	0.23384167885	0.222589963852	0.1699966521	0.169996709368	0.169998040191	0.170003443357	0.17003143708	0.170040511283	0.170075827063	0.170126207118	0.17013063535	0.170073305711	0.170010633013	0.169998351448	0.169996853507	0.169996694062	0.169996672034	0.16999669161	0.169996762142	0.169996929674	0.169997251491	0.169998093245	0.16999952053	0.170001810054	0.170005467699	0.170011452806	0.170021479795	0.170035175709	0.170053128265	0.170076425903	0.170104565572	0.170143162884	0.170202048082	0.17028350656	160.873398318	160.878771885	160.897965801	160.966524763	161.211410588	162.086109728	165.210304998	176.367679125	216.19555325	358.135095426	861.054862056	2606.98509953	8263.10627337	23136.3318323	47428.1268353	67302.0257646	76259.8002474	79212.5123225	80080.6643756	80327.1408491	80396.4174905	80415.8337665	80421.2712673	80422.7936922	80423.2199235	80423.3392528	80423.3726605	80423.3820134	80423.3846318	80423.3853649	80423.3855701	80423.3856276	0.00621606810357	0.0124317209571	0.031075594866	0.049699774607	0.0806394532034	0.0863738418025	0.102899150269	0.119069435535	0.120261492936	0.101916847766	0.0615524077914	0.0329882974841	0.0176689001896	0.0114538467861	0.00955129435268	0.0112775208677	0.0148767764447	0.0193845638142	0.0242692791719	0.0314215092597	0.0385091786007	0.0458118734514	0.0536922624072	0.0626004117598	0.0729702193668	0.0831164194636	0.0930948274404	0.103129211833	0.112790577536	0.123490200704	0.136496367595	0.15070243444	0.554400974599	0.781764439784	0.781764439784
572	-106066.43599	-106025.548703	-61137.8676193	-44887.6810839	-40.887286523	5.74002973237	1.85409078264	1981.49412075	1152.52437716	80614.240282	0.168288278143	0.020783902782	3.4376250047	0.782319911683	0.71038069439	0.613677683036	0.563355498998	0.510854689475	0.502795147168	0.481624403253	0.45851725267	0.435262172337	0.399268066144	0.367103424262	0.359070947033	0.423581899072	0.512527368953	0.551131362198	0.524102773771	0.485721986944	0.453437338637	0.427621117525	0.39870749843	0.37598642163	0.356565831925	0.338769289079	0.321507522713	0.304217358433	0.289488647954	0.276629784449	0.264993879351	0.254794244977	0.244452383533	0.233002962109	0.221658941309	0.168288278148	0.168288278197	0.168288279414	0.168288284536	0.168288312072	0.168288321914	0.168288363448	0.168288454314	0.168288642497	0.168289393137	0.168291288236	0.168292131927	0.168288802361	0.168288310323	0.168288287587	0.168288300445	0.168288353129	0.168288484677	0.168288740435	0.168289412662	0.168290567551	0.168292440324	0.168295462515	0.168300456475	0.168308905003	0.16832054842	0.168335928656	0.168356025338	0.168380447055	0.168414138303	0.168465854759	0.168537852989	1152.52437824	1152.52438407	1152.5244213	1152.52465904	1152.52617723	1152.53587219	1152.59778309	1152.993137	1155.51773059	1171.63572379	1274.40943884	1924.49143185	5837.10610203	23858.2395054	58260.4345225	76024.8485976	79858.7627202	80494.9797742	80595.540982	80611.311479	80613.7816311	80614.1684591	80614.2290349	80614.2385207	80614.2400062	80614.2402388	80614.2402752	80614.2402809	80614.2402818	80614.240282	80614.240282	80614.240282	0.000867660605606	0.00173532120243	0.00433830286595	0.00694128315368	0.0112795702665	0.0121471273371	0.0147492909056	0.0182134648733	0.0225007365198	0.0311530275654	0.0415878903471	0.0446871306241	0.0250123944037	0.0111072738598	0.00777543119465	0.00998357792223	0.014206330794	0.0190757237819	0.024114237293	0.0313107422977	0.0384053438179	0.0456991626958	0.0535637449083	0.062451746644	0.0727973122311	0.0829195931165	0.0928744099608	0.102885048238	0.112523543834	0.123197836577	0.136173211601	0.150345645603	0.702895211394	0.672132135516	0.672132135516
573	-106060.864436	-106020.187421	-61129.8975875	-44890.2898332	-40.6770148028	7.44135174928	1.38561559185	1981.25998513	172.076142182	82920.4821353	0.171856911488	0.0158700327308	3.2816232707	0.583772438494	0.507922458857	0.406369670705	0.353726899482	0.29901497409	0.291046420701	0.270713563654	0.25331955749	0.252342098657	0.276728943571	0.346136243438	0.429214736764	0.507080556486	0.552306785805	0.557171584066	0.524746553677	0.487506290537	0.455861129228	0.43015572168	0.401132310281	0.378302411943	0.358791619893	0.340922535636	0.323602442652	0.306266591738	0.29150917564	0.27863294034	0.266987485105	0.256784290235	0.24644339712	0.235000412344	0.223668314907	0.171856919402	0.171856988439	0.171858467509	0.171864181184	0.171892563409	0.171901808701	0.171937677099	0.17199020297	0.171994003919	0.17192480984	0.171865982221	0.171857705663	0.171856990396	0.171856931882	0.17185692911	0.171856958051	0.171857052827	0.171857272905	0.171857683927	0.171858726366	0.171860456279	0.171863182255	0.171867470125	0.171874385796	0.171885808881	0.171901211847	0.171921178883	0.171946836223	0.171977555345	0.172019342464	0.172082533804	0.172169151922	172.077009867	172.079610566	172.090006302	172.131561003	172.297666607	172.961631524	175.615582671	186.222483921	228.594153698	397.533238966	1065.99249507	3633.24560927	12466.0698069	34173.5287774	61076.4323597	76107.1146661	81103.8235859	82458.4024694	82804.3977161	82891.4107448	82913.2074364	82918.6621057	82920.0268115	82920.3682266	82920.4536388	82920.4750063	82920.4803519	82920.4816892	82920.4820237	82920.4821074	82920.4821283	82920.4821336	0.00581135156157	0.0116225274652	0.0290545634082	0.0464760788398	0.0754508186676	0.0809428072378	0.096802343741	0.112768337946	0.113738691823	0.091816221695	0.0497189241437	0.0236702962719	0.0117117906655	0.00775454012158	0.00741693616504	0.00997278642515	0.0139882430919	0.0186215104103	0.0234709756197	0.0304494757336	0.0373402512787	0.0444290815414	0.052074271633	0.0607148775105	0.0707726470668	0.0806133828766	0.0902913245103	0.100023538588	0.109393961282	0.119771373099	0.132385867981	0.146164128429	0.587083788381	0.773128353959	0.773128353959
574	-106058.015379	-106014.770933	-61128.0413238	-44886.7296097	-43.2444451158	5.79321326754	1.12313002673	1981.56238862	114.36967257	83468.8989965	0.169044063574	0.0202332851231	4.02441845934	0.529750284575	0.455451602132	0.355692626379	0.304120264862	0.2511153201	0.246361759576	0.234849204964	0.23789270289	0.270145735888	0.320413231443	0.386775024297	0.447074219074	0.497984254737	0.525215039411	0.529778585377	0.506207557892	0.475806543067	0.447668174881	0.42364154751	0.39567328671	0.373483545335	0.354435253115	0.336950378548	0.319981217963	0.302981744133	0.288500815414	0.275858793679	0.264419672385	0.254393026205	0.244227055003	0.232972946502	0.221823050462	0.169044064453	0.169044077864	0.169044631807	0.169047778536	0.169069187568	0.16907385889	0.169089067264	0.16908442223	0.16905673898	0.169046120277	0.169044245263	0.169044083094	0.169044066484	0.169044064618	0.169044064453	0.169044065711	0.169044070257	0.169044082668	0.169044110162	0.169044194504	0.16904435967	0.169044658549	0.169045190142	0.169046152823	0.169047934986	0.169050601014	0.169054380792	0.169059640147	0.169066398566	0.169076228719	0.169092192016	0.169115751904	114.38988479	114.431814247	114.560724518	114.957051791	116.175521449	119.921437371	131.436006172	166.817195739	275.4074075	607.497769264	1612.0924864	4553.59369352	12404.7555763	29050.0422116	51832.3900777	69636.4189579	78402.4469005	81750.5095301	82902.0910931	83283.689205	83408.5671844	83449.2658753	83462.51211	83466.8214896	83468.223255	83468.6792035	83468.8275065	83468.8757437	83468.8914333	83468.8965365	83468.8981964	83468.8987363	0.00874203170882	0.0174776570062	0.0436449753703	0.0695912071103	0.111899648376	0.116743097039	0.129340509463	0.12588630271	0.0944055943739	0.0600825251494	0.0328765256627	0.0188861821647	0.0117696797089	0.00912218984294	0.00873970888321	0.0108994691479	0.0144702116433	0.0187827575489	0.0234433169824	0.0303060542117	0.0371184891973	0.044146583692	0.0517358019887	0.0603173801296	0.0703081935993	0.080083931647	0.0896981570685	0.0993663796967	0.108675218327	0.118984441057	0.131516052532	0.145203784685	0.546106127851	0.743100849527	0.743100849527
575	-106062.872957	-106021.690055	-61133.9737123	-44887.716343	-41.182901438	6.73300232964	0.984237490875	1982.38436911	193.599090601	66960.9733181	0.168139557648	0.0192045576817	3.82583048395	0.647621592775	0.566122562202	0.456776043124	0.400225338017	0.341859615384	0.335284473187	0.317920628363	0.307816611123	0.316104092563	0.336149837951	0.378036335811	0.421847208237	0.464216761235	0.492205611812	0.509825121344	0.503362013311	0.4850185304	0.462069346718	0.439095446765	0.409544115869	0.385493807795	0.364564168849	0.345227390551	0.32640906223	0.307537749638	0.291458140144	0.277419603902	0.264717198308	0.253583972891	0.242296907462	0.22980285183	0.217425732937	0.168139557947	0.168139561884	0.168139698122	0.168140396443	0.168144774293	0.168145960216	0.168150543949	0.168154589533	0.168151181417	0.168145789984	0.16814124137	0.168139982028	0.168139668556	0.168139603128	0.168139583543	0.168139589491	0.168139614848	0.168139676388	0.168139803673	0.168140183181	0.168140890197	0.168142125022	0.168144254309	0.168147996732	0.168154720062	0.168164504012	0.168178048443	0.168196498965	0.168219765004	0.168253005452	0.168305966151	0.168382600496	193.646512733	193.725981206	193.938619698	194.507584904	196.029957708	200.103137019	210.999587626	240.138507453	317.982614112	525.385102749	1074.05056179	2498.5502964	6023.83437316	13802.5593916	27336.8369855	43392.8338783	55653.2004307	62233.5664348	65112.249675	66257.868239	66696.4615321	66861.8730135	66923.902688	66947.1143117	66955.7932002	66959.0372892	66960.2497643	66960.7029068	66960.8722586	66960.9355497	66960.9592031	66960.968043	0.00516404858465	0.0103238604732	0.0257813529239	0.0411295014739	0.0663163944533	0.069963920649	0.0805688778412	0.0874495316171	0.0817654766208	0.069472849171	0.0493459078051	0.0344199594957	0.0242370541678	0.0191993377809	0.0165710466152	0.0174913674025	0.0203851708657	0.0246731802139	0.0298484541649	0.0380935889892	0.0464192541685	0.0550986658608	0.0645210429543	0.0752011502178	0.087647382243	0.0998296909666	0.111812605633	0.123863693778	0.135467172007	0.148317820211	0.163938810475	0.181000967492	0.61393424391	0.785489718557	0.785489718557
576	-106058.856254	-106016.778149	-61129.7855789	-44886.9925704	-42.0781048841	5.26892688422	1.45401375358	1981.02127383	250.242246063	87612.447413	0.168858285411	0.0220183027628	3.63567763636	0.603253625067	0.531501033688	0.434955130871	0.384683665127	0.33224919293	0.324437498764	0.304323547133	0.285649426416	0.279532035957	0.295464973757	0.359865702695	0.442967281645	0.520137300959	0.559152520266	0.554423804556	0.517374763556	0.479522947223	0.448557377525	0.423733062223	0.395829459198	0.373876712965	0.355102241162	0.337892445714	0.321196087148	0.304468968435	0.290217373726	0.277773178449	0.26651100308	0.256637797646	0.246625803537	0.23554027133	0.224555439779	0.168858285733	0.168858289413	0.168858397361	0.168858903344	0.168861888602	0.168862963533	0.168867430688	0.168875284608	0.168879101814	0.168870560938	0.168859712328	0.168858370538	0.168858291355	0.168858286933	0.168858287207	0.168858291954	0.168858309666	0.168858355711	0.168858449587	0.168858709162	0.168859175503	0.168859960158	0.168861268495	0.168863498163	0.168867386561	0.168872895874	0.168880349233	0.16889029714	0.168902616129	0.168919917072	0.168946983528	0.168985414676	250.242769396	250.244486063	250.251833844	250.283284244	250.417899875	250.994085089	253.460221724	264.014354483	309.159983639	501.86882458	1317.18888091	4641.14502026	16384.4243376	43255.8172089	70648.5431006	82956.2585277	86478.2937239	87344.8115774	87549.7723262	87597.7965355	87609.0240787	87611.6475931	87612.2605492	87612.4037558	87612.4372133	87612.44503	87612.4468562	87612.4472829	87612.4473826	87612.4474059	87612.4474113	87612.4474126	0.00399611945798	0.00799218408951	0.0199798735666	0.0319637806583	0.0519132218842	0.055778206865	0.0670716686208	0.0795411296522	0.0840988529432	0.0727281676254	0.0402372057402	0.0185299101029	0.00891090202446	0.00612634362495	0.00641202182124	0.00914940009917	0.0131188989878	0.0175797505572	0.0221988013031	0.0288135101547	0.0353388253386	0.0420492035159	0.0492853394369	0.0574633246456	0.0669824991367	0.076296238482	0.0854558943239	0.0946669138601	0.103535516596	0.113357180333	0.125296123146	0.13833650763	0.606829048634	0.773499827959	0.773499827959
577	-106057.150679	-106017.800324	-61127.9423057	-44889.8580182	-39.3503553048	4.56856438897	1.53344654589	1981.31237545	176.427565481	85431.5124287	0.167382190869	0.025733743392	2.87173235487	0.569419135115	0.497445545281	0.400310705981	0.349595338273	0.296579332428	0.288546010646	0.267671811724	0.246809776848	0.234301260289	0.23757867467	0.294148347041	0.382299798039	0.473227656233	0.532727394832	0.545521165191	0.515359642352	0.4791437039	0.448501299108	0.423733951357	0.395826859113	0.37384876272	0.355039202295	0.33778670936	0.321039286211	0.304251470154	0.289940633833	0.277439056871	0.266120415568	0.25619417019	0.246125020773	0.23497225292	0.223916707197	0.167382250049	0.167382624026	0.167388208269	0.167405392725	0.167475675495	0.16749748064	0.167580610521	0.167722677868	0.167852268879	0.167814215813	0.167481802789	0.167391926682	0.16738303051	0.167382354853	0.167382305929	0.167382455668	0.167382905418	0.16738383459	0.167385399328	0.167388975324	0.167394383904	0.167402279341	0.167413885289	0.167431445861	0.167458684157	0.167493363075	0.167536147062	0.167588759068	0.167649336697	0.16772875121	0.167844216936	0.167996162914	176.427681656	176.42810385	176.430060347	176.439126993	176.481142901	176.675849166	177.578129953	181.759159024	201.129201437	290.777532431	703.76871732	2566.46540279	10228.0997699	32785.276429	63403.7916831	79470.2726598	84070.5033171	85134.0960025	85367.1566829	85417.6168346	85428.5135061	85430.8652714	85431.3727774	85431.4822933	85431.5059258	85431.5110255	85431.5121259	85431.5123634	85431.5124146	85431.5124257	85431.5124281	85431.5124286	0.00566804477968	0.011336062432	0.0283398418056	0.045341416818	0.0736622609434	0.0792411643476	0.0957325094286	0.115537506406	0.129270139861	0.125525516689	0.0753088318586	0.0335091211073	0.0142744012362	0.00808289661898	0.00714468311712	0.00955074110856	0.0134946260012	0.0180362518908	0.0227663667799	0.0295489395927	0.0362408272477	0.0431225879346	0.0505434930942	0.0589302662772	0.0686924564469	0.0782439631439	0.0876374514941	0.0970836143544	0.106178618915	0.11625101462	0.128494740266	0.141868025691	0.569362481147	0.773214988365	0.773214988365
578	-106059.101561	-106020.605893	-61128.9827197	-44891.6231735	-38.4956673514	5.71184694708	1.29407117956	1981.70235558	272.587065547	82703.1515507	0.168170809163	0.0206610139344	2.60902118897	0.624908297887	0.551535169949	0.452918474158	0.401624837184	0.348175188121	0.340268812304	0.319814412144	0.300288017236	0.29007782089	0.291292495936	0.330810415034	0.392431589726	0.459699318918	0.507540521683	0.527547843805	0.509332074976	0.47901376762	0.450084705686	0.425503614319	0.397185514147	0.374792419153	0.355606588851	0.338011183323	0.320940505558	0.303840812075	0.28927433391	0.276557218653	0.265049710409	0.254962737259	0.244735219234	0.233412518916	0.222194189783	0.168170883544	0.168171262932	0.168175763695	0.168187686955	0.168230589774	0.16824281052	0.168287161515	0.168354470065	0.168403827994	0.168397327366	0.168260722092	0.168191807134	0.168175018797	0.168172134754	0.168171624189	0.168172078355	0.168173452764	0.168176112461	0.168180362389	0.168189565319	0.168202704793	0.168220988423	0.168246734253	0.168284132833	0.168339853367	0.168408229409	0.168489950259	0.168587649553	0.168697356673	0.168837812175	0.169036953896	0.169292249632	272.588707101	272.593053289	272.608906471	272.666732589	272.877658818	273.647025539	276.453250806	286.687636761	323.997116171	459.801558529	951.390085085	2695.7617386	8473.12271258	23948.7364398	49328.6790112	69745.4320329	78693.2296409	81563.5842028	82387.5697288	82616.3929504	82679.3482889	82696.6244616	82701.3620308	82702.6609418	82703.0170485	82703.1146766	82703.1414416	82703.1487793	82703.1507909	82703.1513424	82703.1514936	82703.1515351	0.00366853055153	0.00733694412189	0.0183412936309	0.0293398462073	0.0476403970054	0.0511607972804	0.0614932179326	0.0732504555734	0.0802476278408	0.0793820710759	0.0557079591546	0.0319019291537	0.017230955452	0.0110653019489	0.00918329882496	0.0108824331268	0.0144167421413	0.0188258033902	0.0235897236246	0.0305508375501	0.0374458684554	0.044548372125	0.0522119575055	0.0608747039414	0.0709587172201	0.0808252509732	0.0905286047119	0.100286387186	0.109681431883	0.120086113271	0.132733756837	0.146548224282	0.597910826365	0.784168765283	0.784168765283
579	-106056.338897	-106015.506251	-61127.7318837	-44887.7743676	-40.8326461052	5.68742555227	1.44112628548	1981.21351907	129.471234334	88419.1388211	0.16949987312	0.0202441459131	3.24236662738	0.533281547581	0.460449146815	0.362591758785	0.311708061211	0.258709155397	0.250971776045	0.231296983178	0.214976444064	0.216999666115	0.248805361106	0.326322572211	0.4147291415	0.495783814933	0.542648205381	0.547022368259	0.514577440614	0.478167044524	0.447592999964	0.422883891035	0.395038340963	0.373127593173	0.354391797881	0.33722157176	0.320567965186	0.303888153433	0.289680424911	0.277277209544	0.266054268735	0.256217133625	0.246243311108	0.235201912123	0.224262745536	0.169499897148	0.169500100503	0.169504308738	0.169520219588	0.169597799333	0.169622890702	0.169719278117	0.169853870394	0.169833513682	0.169630996571	0.169513029308	0.16950079046	0.169499949846	0.169499891076	0.169499888789	0.169499916043	0.169500005121	0.16950021012	0.169500589047	0.169501539637	0.169503103018	0.169505548401	0.1695093699	0.169515495729	0.16952555339	0.169539040876	0.169556442215	0.169578708745	0.169605268563	0.169641270169	0.169695508017	0.169769563474	129.471708491	129.473237863	129.47970015	129.507006226	129.622386556	130.109917295	132.169895692	140.87317481	177.629528858	332.60442401	981.478087243	3620.91079449	13213.4963852	37535.5345509	66917.8845799	82168.6928449	86855.3963829	88043.9899098	88330.0667785	88398.0426909	88414.1452778	88417.9569928	88418.8591255	88419.0726279	88419.1231558	88419.1351137	88419.1379437	88419.1386135	88419.138772	88419.1388095	88419.1388184	88419.1388205	0.00772369509643	0.0154472077242	0.0386160918985	0.0617727197404	0.100291318077	0.107601328869	0.128622330455	0.14907025435	0.146372059686	0.109739971465	0.0540001867478	0.023750930327	0.0110493086572	0.00705997671728	0.00676949073994	0.00923709473428	0.0130619402737	0.0174401455633	0.0220027004494	0.0285526683982	0.0350170212048	0.0416657444403	0.0488357353025	0.0569390726499	0.0663713887963	0.0756001513858	0.0846762383588	0.0938032210001	0.10259091104	0.112322966879	0.124152984825	0.13707439545	0.549336275775	0.74945872622	0.74945872622
580	-106059.238678	-106017.749268	-61129.8175628	-44887.9317052	-41.4894100257	3.87832782743	0.98002122382	1981.84337754	139.948837194	85615.3322711	0.167280203118	0.0302493204594	3.56975108809	0.538530458325	0.467899169019	0.372416526613	0.323201380163	0.273223693548	0.271824977517	0.266674355242	0.277471820272	0.312399415054	0.35542729549	0.40711007241	0.450612468176	0.485915581634	0.502991426571	0.506221048008	0.488147461454	0.463729210918	0.439569655125	0.417843139747	0.391483418024	0.370292659605	0.351950979024	0.3350317745	0.318561346336	0.302025776405	0.287916926842	0.275583434136	0.264410894915	0.254608304876	0.244660435808	0.23363720615	0.222705140264	0.167280206763	0.167280246194	0.16728132364	0.167286009076	0.167310357206	0.16731176966	0.167317559909	0.167306440327	0.167288508534	0.167282185464	0.167280549634	0.167280281346	0.167280226173	0.167280215828	0.16728021447	0.167280224451	0.167280252876	0.167280317462	0.167280443558	0.167280791865	0.167281406654	0.167282430159	0.167284120897	0.167286975198	0.167291904594	0.167298825485	0.167308114945	0.167320426571	0.167335577462	0.167356729634	0.167389612628	0.167435997321	140.058447774	140.240895362	140.727025493	142.022298448	145.473378161	154.667463804	179.155568473	244.335975085	417.525445798	875.578876951	2072.36197539	5102.15543792	12196.7400776	26156.9229474	46151.1913451	64800.9579564	76402.0980307	81907.9395821	84185.1856686	85072.9243998	85410.9547064	85538.5139877	85586.4859336	85604.5038674	85611.2680156	85613.806898	85614.7597874	85615.1174153	85615.2516349	85615.3020081	85615.3209133	85615.3280085	0.00713987635801	0.01426117535	0.0355297781823	0.0563291827228	0.0893634296825	0.0905167748642	0.0948895987151	0.0859472289855	0.0622716537679	0.0416867068871	0.0255746827192	0.0168556213244	0.0119704116896	0.01013116109	0.00981556459967	0.0117127898095	0.0148490686675	0.0187466564027	0.0230860095463	0.0296686638881	0.0362482776436	0.0430683189157	0.050451890306	0.0588111579713	0.068548219598	0.0780773597413	0.0874498745145	0.096875414651	0.105950748573	0.116001459635	0.128218873478	0.141563435916	0.543974830123	0.746791141771	0.746791141771
581	-106060.418561	-106020.866274	-61129.9991201	-44890.8671541	-39.5522870044	4.09186599424	1.48757414477	1980.95354308	313.31832501	86948.1081877	0.171445555278	0.028410084058	2.91616243881	0.616422582742	0.547304959324	0.453823674931	0.404928012232	0.353757890127	0.346044772707	0.326058909195	0.306586802632	0.296727350631	0.304370064035	0.361191815651	0.441963116488	0.518478488371	0.555696160342	0.548568196215	0.510930241142	0.473475414671	0.443082594122	0.418769644918	0.391439544272	0.369912863939	0.351482560408	0.334570863657	0.318147487541	0.301677755847	0.287632747586	0.275359392067	0.264244168933	0.254493814074	0.24460070234	0.233640119193	0.222772187042	0.171445564302	0.171445623397	0.171446540892	0.171449435471	0.171461524758	0.171465287579	0.171479626947	0.171503405291	0.171521110562	0.171506988289	0.171458573457	0.171446931861	0.171445711716	0.171445608687	0.17144562095	0.171445749549	0.171446120545	0.171446889191	0.171448192708	0.171451200007	0.171455793377	0.171462554015	0.171472564858	0.171487817059	0.171511636587	0.171542152291	0.171580002653	0.171626770142	0.171680847021	0.171752023823	0.171855953741	0.171993325352	313.318695791	313.319966214	313.325589546	313.350480343	313.460655421	313.948324939	316.106852447	325.659947878	367.919952184	554.483169392	1370.71177061	4805.8331025	17198.6272152	45126.9095335	71862.9781356	83009.1630599	86025.7600659	86737.999725	86900.5511958	86937.3595428	86945.6796202	86947.5595137	86947.9842306	86948.0801833	86948.1018609	86948.1067583	86948.1078648	86948.1081147	86948.1081712	86948.108184	86948.1081868	86948.1081875	0.00319163846088	0.00638325103939	0.015957841194	0.0255305177488	0.0414725094687	0.0445933259964	0.0537792833923	0.0644844419365	0.070667545605	0.0658270656619	0.0386660428082	0.0178949202284	0.00848904963013	0.00587232768074	0.00630366305089	0.00914356887868	0.0131879102159	0.0177027370342	0.0223646452555	0.0290323977318	0.0356084398158	0.042370366927	0.0496618758699	0.0579023710401	0.0674942853771	0.0768791897744	0.0861088318523	0.095390229642	0.104326594227	0.114223301777	0.126253465762	0.139393487134	0.606372459241	0.770194913804	0.770194913804
582	-106061.563887	-106021.702613	-61132.3332923	-44889.369321	-39.8612733733	4.20811244405	1.87158017059	1981.3531181	192.880317258	87030.7362527	0.170504646873	0.0279880509875	3.00141676572	0.576273499369	0.505128544435	0.408936678479	0.358630481895	0.305966143951	0.297870923693	0.276608855435	0.253577103551	0.231735661231	0.205319532566	0.21843824036	0.303005883525	0.425525700024	0.5208920014	0.549328468302	0.518407716276	0.480602361265	0.449516767474	0.424744115383	0.396983104496	0.375134777259	0.356435370013	0.339279273452	0.32261999855	0.30591486912	0.291669987146	0.279222613758	0.267950307421	0.258062558643	0.248030422871	0.236916262368	0.225896514159	0.170504670458	0.170504835738	0.170507601718	0.170516757927	0.170556649868	0.170569592124	0.17062082003	0.170721991344	0.170896995502	0.171302730594	0.171065899828	0.170561055645	0.170506494982	0.1705047664	0.17050469898	0.170504775353	0.170505030233	0.170505580976	0.170506536386	0.170508785358	0.170512286524	0.170517521427	0.170525382552	0.17053751945	0.170556723199	0.1705816212	0.170612823236	0.170651730372	0.170697085593	0.170757243335	0.170845804176	0.170963858752	192.880318474	192.880325163	192.880368627	192.880651083	192.882486641	192.894415116	192.97193291	193.475683351	196.749191972	218.016262856	355.968124353	1241.88302131	6585.28386698	29764.6416578	67094.6098542	83223.3747292	86422.2861819	86936.5493751	87016.2294332	87028.5036232	87030.3926875	87030.6833846	87030.7281173	87030.7350008	87030.73606	87030.736223	87030.7362481	87030.7362519	87030.7362525	87030.7362526	87030.7362526	87030.7362527	0.00518456215704	0.0103691239545	0.0259228040448	0.0414764257331	0.0673985504148	0.0725785658004	0.0880957129032	0.108540771823	0.132147937887	0.167418703182	0.148889735833	0.0692496785319	0.0221706463911	0.0089031812661	0.00675166009586	0.00912003391439	0.01312740093	0.0176623067172	0.0223349139886	0.0290019923924	0.0355737795085	0.0423298985683	0.0496146601713	0.0578473800084	0.0674302007046	0.0768061984776	0.0860270787398	0.0952996648907	0.10422754524	0.114114856746	0.126133599147	0.139261145221	0.553355222307	0.757277891873	0.757277891873
