id	ts	te
31074	28	33
31075	28	32
31076	28	30
31077	28	28
31078	28	35
31079	28	29
31080	28	33
31081	28	35
31082	28	39
31083	28	28
31084	28	35
31085	28	30
31086	28	39
31087	28	39
31088	28	30
31089	28	29
31090	28	30
31091	28	30
31092	28	29
31093	28	31
31094	28	35
31095	28	30
31096	28	28
31097	28	29
31098	28	32
31099	28	34
31100	28	40
31101	28	33
31102	28	37
31103	28	35
31104	28	30
31105	28	38
31106	28	34
31107	28	37
31108	28	30
31109	28	29
31110	28	30
31111	28	32
31112	28	29
31113	28	29
31114	28	36
31115	28	40
31116	28	36
31117	28	28
31118	28	40
31119	28	33
31120	28	30
31121	28	32
31122	28	39
31123	28	39
31124	28	29
31125	28	36
31126	28	28
31127	28	40
31128	28	28
31129	28	33
31130	28	29
31131	28	28
31132	28	35
31133	28	31
31134	28	30
31135	28	28
31136	28	29
31137	28	37
31138	28	30
31139	28	29
31140	28	34
31141	28	36
31142	28	28
31143	28	40
31144	28	30
31145	28	29
31146	28	35
31147	28	28
31148	28	30
31149	28	40
31150	28	32
31151	28	30
31152	28	35
31153	28	32
31154	28	36
31155	28	32
31156	28	31
31157	28	36
31158	28	31
31159	28	40
31160	28	40
31161	28	37
31162	28	29
31163	28	40
31164	28	29
31165	28	28
31166	28	37
31167	28	34
31168	28	33
31169	28	29
31170	28	32
31171	28	28
31172	28	30
31173	28	31
31174	28	29
31175	28	37
31176	28	29
31177	28	32
31178	28	31
31179	28	29
31180	28	39
31181	28	31
31182	28	35
31183	28	31
31184	28	29
31185	28	31
31186	28	40
31187	28	31
31188	28	40
31189	28	31
31190	28	40
31191	28	30
31192	28	32
31193	28	31
31194	28	29
31195	28	35
31196	28	32
31197	28	28
31198	28	32
31199	28	35
31200	28	29
31201	28	31
31202	28	40
31203	28	31
31204	28	30
31205	28	31
31206	28	30
31207	28	28
31208	28	37
31209	28	32
31210	28	30
31211	28	31
31212	28	29
31213	28	40
31214	28	29
31215	28	30
31216	28	29
31217	28	32
31218	28	36
31219	28	33
31220	28	40
31221	28	36
31222	28	29
31223	28	37
31224	28	29
31225	28	29
31226	28	31
31227	28	32
31228	28	29
31229	28	31
31230	28	29
31231	28	35
31232	28	29
31233	28	32
31234	28	31
31235	28	33
31236	28	38
31237	28	34
31238	28	35
31239	28	28
31240	28	29
31241	28	29
31242	28	31
31243	28	36
31244	28	29
31245	28	28
31246	28	30
31247	28	40
31248	28	31
31249	28	30
31250	28	30
31251	28	34
31252	28	31
31253	28	35
31254	28	29
31255	28	32
31256	28	31
31257	28	35
31258	28	32
31259	28	29
31260	28	40
31261	28	31
31262	28	34
31263	28	34
31264	28	30
31265	28	32
31266	28	39
31267	28	35
31268	28	31
31269	28	32
31270	28	40
31271	28	33
31272	28	35
31273	28	40
31274	28	28
31275	28	35
31276	28	38
31277	28	30
31278	28	30
31279	28	40
31280	28	39
31281	28	32
31282	28	34
31283	28	36
31284	28	29
31285	28	32
31286	28	29
31287	28	31
31288	28	40
31289	28	30
31290	28	30
31291	28	31
31292	28	31
31293	28	29
31294	28	32
31295	28	29
31296	28	30
31297	28	34
31298	28	28
31299	28	34
31300	28	32
31301	28	34
31302	28	40
31303	28	37
31304	28	40
31305	28	35
31306	28	34
31307	28	31
31308	28	31
31309	28	31
31310	28	40
31311	28	34
31312	28	28
31313	28	38
31314	28	39
31315	28	40
31316	28	28
31317	28	29
31318	28	31
31319	28	40
31320	28	40
31321	28	40
31322	28	30
31323	28	37
31324	28	35
31325	28	38
31326	28	31
31327	28	28
31328	28	40
31329	28	28
31330	28	40
31331	28	34
31332	28	31
31333	28	40
31334	28	35
31335	28	31
31336	28	30
31337	28	30
31338	28	32
31339	28	39
31340	28	28
31341	28	32
31342	28	31
31343	28	34
31344	28	29
31345	28	38
31346	28	29
31347	28	29
31348	28	40
31349	28	29
31350	28	40
31351	28	34
31352	28	30
31353	28	34
31354	28	28
31355	28	33
31356	28	35
31357	28	33
31358	28	31
31359	28	40
31360	28	34
31361	28	34
31362	28	30
31363	28	29
31364	28	34
31365	28	28
31366	28	30
31367	28	37
31368	28	33
31369	28	29
31370	28	30
31371	28	28
31372	28	36
31373	28	35
31374	28	29
31375	28	31
31376	28	34
31377	28	31
31378	28	36
31379	28	32
31380	28	32
31381	28	29
31382	28	32
31383	28	33
31384	28	35
31385	28	28
31386	28	29
31387	28	38
31388	28	28
31389	28	29
31390	28	31
31391	28	28
31392	28	30
31393	28	40
31394	28	30
31395	28	36
31396	28	35
31397	28	38
31398	28	31
31399	28	28
31400	28	32
31401	28	29
31402	28	29
31403	28	36
31404	28	37
31405	28	31
31406	28	29
31407	28	37
31408	28	34
31409	28	34
31410	28	29
31411	28	40
31412	28	36
31413	28	34
31414	28	29
31415	28	32
31416	28	35
31417	28	32
31418	28	30
31419	28	40
31420	28	30
31421	28	32
31422	28	28
31423	28	30
31424	28	29
31425	28	32
31426	28	38
31427	28	35
31428	28	33
31429	28	28
31430	28	29
31431	28	40
31432	28	30
31433	28	31
31434	28	31
31435	28	40
31436	28	30
31437	28	30
31438	28	40
31439	28	29
31440	28	28
31441	28	39
31442	28	29
31443	28	30
31444	28	40
31445	28	35
31446	28	30
31447	28	35
31448	28	31
31449	28	30
31450	28	31
31451	28	29
31452	28	33
31453	28	30
31454	28	33
31455	28	33
31456	28	30
31457	28	29
31458	28	30
31459	28	32
31460	28	30
31461	28	33
31462	28	33
31463	28	29
31464	28	32
31465	28	31
31466	28	29
31467	28	36
31468	28	40
31469	28	39
31470	28	31
31471	28	31
31472	28	29
31473	28	32
31474	28	31
31475	28	33
31476	28	35
31477	28	32
31478	28	32
31479	28	35
31480	28	36
31481	28	39
31482	28	30
31483	28	40
31484	28	33
31485	28	34
31486	28	29
31487	28	32
31488	28	40
31489	28	35
31490	28	33
31491	28	28
31492	28	31
31493	28	31
31494	28	29
31495	28	34
31496	28	29
31497	28	33
31498	28	29
31499	28	37
31500	28	29
31501	28	28
31502	28	31
31503	28	40
31504	28	37
31505	28	29
31506	28	39
31507	28	36
31508	28	36
31509	28	29
31510	28	34
31511	28	30
31512	28	32
31513	28	36
31514	28	34
31515	28	34
31516	28	29
31517	28	31
31518	28	28
31519	28	28
31520	28	33
31521	28	37
31522	28	30
31523	28	35
31524	28	29
31525	28	32
31526	28	29
31527	28	40
31528	28	32
31529	28	40
31530	28	30
31531	28	40
31532	28	37
31533	28	40
31534	28	35
31535	28	31
31536	28	37
31537	28	40
31538	28	33
31539	28	28
31540	28	33
31541	28	31
31542	28	37
31543	28	30
31544	28	32
31545	28	40
31546	28	32
31547	28	35
31548	28	38
31549	28	40
31550	28	29
31551	28	31
31552	28	31
31553	28	37
31554	28	31
31555	28	28
31556	28	35
31557	28	40
31558	28	30
31559	28	40
31560	28	28
31561	28	29
31562	28	36
31563	28	40
31564	28	30
31565	28	31
31566	28	31
31567	28	29
31568	28	32
31569	28	39
31570	28	30
31571	28	32
31572	28	28
31573	28	32
31574	28	30
31575	28	30
31576	28	32
31577	28	29
31578	28	40
31579	28	31
31580	28	30
31581	28	34
31582	28	29
31583	28	33
31584	28	37
31585	28	38
31586	28	30
31587	28	29
31588	28	31
31589	28	30
31590	28	39
31591	28	33
31592	28	36
31593	28	33
31594	28	31
31595	28	38
31596	28	35
31597	28	40
31598	28	28
31599	28	36
31600	28	28
31601	28	33
31602	28	31
31603	28	34
31604	28	35
31605	28	40
31606	28	40
31607	28	31
31608	28	33
31609	28	36
31610	28	40
31611	28	34
31612	28	29
31613	28	34
31614	28	30
31615	28	36
31616	28	30
31617	28	31
31618	28	36
31619	28	37
31620	28	34
31621	28	29
31622	28	32
31623	28	30
31624	28	33
31625	28	35
31626	28	35
31627	28	29
31628	28	35
31629	28	30
31630	28	34
31631	28	30
31632	28	31
31633	28	40
31634	28	30
31635	28	35
31636	28	34
31637	28	29
31638	28	40
31639	28	28
31640	28	29
31641	28	34
31642	28	31
31643	28	30
31644	28	31
31645	28	40
31646	28	30
31647	28	29
31648	28	31
31649	28	32
31650	28	35
31651	28	29
31652	28	29
31653	28	35
31654	28	33
31655	28	29
31656	28	30
31657	28	30
31658	28	40
31659	28	29
31660	28	29
31661	28	35
31662	28	31
31663	28	31
31664	28	30
31665	28	40
31666	28	31
31667	28	33
31668	28	29
31669	28	30
31670	28	29
31671	28	40
31672	28	28
31673	28	40
31674	28	29
31675	28	28
31676	28	29
31677	28	40
31678	28	40
31679	28	37
31680	28	30
31681	28	31
31682	28	40
31683	28	35
31684	28	39
31685	28	33
31686	28	31
31687	28	29
31688	28	29
31689	28	40
31690	28	37
31691	28	36
31692	28	31
31693	28	29
31694	28	31
31695	28	30
31696	28	32
31697	28	40
31698	28	40
31699	28	32
31700	28	40
31701	28	28
31702	28	31
31703	28	36
31704	28	29
31705	28	33
31706	28	30
31707	28	31
31708	28	33
31709	28	33
31710	28	32
31711	28	33
31712	28	34
31713	28	32
31714	28	33
31715	28	39
31716	28	38
31717	28	29
31718	28	34
31719	28	34
31720	28	32
31721	28	38
31722	28	32
31723	28	30
31724	28	40
31725	28	39
31726	28	29
31727	28	30
31728	28	31
31729	28	29
31730	28	32
31731	28	29
31732	28	31
31733	28	38
31734	28	38
31735	28	31
31736	28	31
31737	28	40
31738	28	28
31739	28	28
31740	28	29
31741	28	29
31742	28	34
31743	28	29
31744	28	33
31745	28	29
31746	28	30
31747	28	40
31748	28	33
31749	28	30
31750	28	30
31751	28	32
31752	28	40
31753	28	29
31754	28	31
31755	28	29
31756	28	30
31757	28	33
31758	28	36
31759	28	32
31760	28	29
31761	28	29
31762	28	30
31763	28	33
31764	28	30
31765	28	34
31766	28	31
31767	28	29
31768	28	38
31769	28	30
31770	28	31
31771	28	32
31772	28	32
31773	28	40
31774	28	30
31775	28	29
31776	28	30
31777	28	34
31778	28	33
31779	28	40
31780	28	35
31781	28	29
31782	28	32
31783	28	30
31784	28	33
31785	28	30
31786	28	29
31787	28	31
31788	28	29
31789	28	29
31790	28	32
31791	28	33
31792	28	31
31793	28	31
31794	28	40
31795	28	35
31796	28	39
31797	28	32
31798	28	40
31799	28	31
31800	28	37
31801	28	34
31802	28	31
31803	28	35
31804	28	29
31805	28	30
31806	28	28
31807	28	32
31808	28	30
31809	28	31
31810	28	40
31811	28	31
31812	28	30
31813	28	33
31814	28	31
31815	28	28
31816	28	35
31817	28	32
31818	28	28
31819	28	40
31820	28	33
31821	28	32
31822	28	29
31823	28	40
31824	28	36
31825	28	35
31826	28	32
31827	28	40
31828	28	34
31829	28	31
31830	28	36
31831	28	34
31832	28	29
31833	28	34
31834	28	29
31835	28	31
31836	28	32
31837	28	32
31838	28	30
31839	28	30
31840	28	39
31841	28	30
31842	28	37
31843	28	31
31844	28	34
31845	28	34
31846	28	32
31847	28	32
31848	28	33
31849	28	30
31850	28	33
31851	28	31
31852	28	39
31853	28	36
31854	28	33
31855	28	30
31856	28	31
31857	28	34
31858	28	30
31859	28	40
31860	28	38
31861	28	29
31862	28	38
31863	28	31
31864	28	28
31865	28	40
31866	28	35
31867	28	40
31868	28	36
31869	28	33
31870	28	30
31871	28	32
31872	28	40
31873	28	29
31874	28	30
31875	28	33
31876	28	29
31877	28	31
31878	28	30
31879	28	30
31880	28	29
31881	28	40
31882	28	29
31883	28	32
31884	28	32
31885	28	29
31886	28	29
31887	28	40
31888	28	30
31889	28	31
31890	28	35
31891	28	40
31892	28	29
31893	28	35
31894	28	37
31895	28	31
31896	28	35
31897	28	30
31898	28	29
31899	28	29
31900	28	32
31901	28	29
31902	28	40
31903	28	34
31904	28	40
31905	28	39
31906	28	35
31907	28	36
31908	28	30
31909	28	31
31910	28	29
31911	28	31
31912	28	32
31913	28	29
31914	28	36
31915	28	31
31916	28	29
31917	28	28
31918	28	36
31919	28	40
31920	28	40
31921	28	30
31922	28	35
31923	28	40
31924	28	31
31925	28	29
31926	28	34
31927	28	29
31928	28	37
31929	28	31
31930	28	40
31931	28	30
31932	28	35
31933	28	36
31934	28	29
31935	28	33
31936	28	30
31937	28	28
31938	28	34
31939	28	39
31940	28	30
31941	28	31
31942	28	35
31943	28	29
31944	28	30
31945	28	32
31946	28	37
31947	28	36
31948	28	32
31949	28	30
31950	28	28
31951	28	31
31952	28	33
31953	28	30
31954	28	30
31955	28	32
31956	28	34
31957	28	34
31958	28	40
31959	28	38
31960	28	34
31961	28	29
31962	28	31
31963	28	29
31964	28	30
31965	28	35
31966	28	29
31967	28	38
31968	28	33
31969	28	40
31970	28	32
31971	28	32
31972	28	30
31973	28	34
31974	28	29
31975	28	29
31976	28	30
31977	28	31
31978	28	35
31979	28	33
31980	28	30
31981	28	40
31982	28	29
31983	28	37
31984	28	33
31985	28	29
31986	28	29
31987	28	29
31988	28	33
31989	28	34
31990	28	31
31991	28	38
31992	28	28
31993	28	33
31994	28	29
31995	28	38
31996	28	36
31997	28	40
31998	28	32
31999	28	33
32000	28	35
32001	28	32
32002	28	37
32003	28	33
32004	28	40
32005	28	31
32006	28	29
32007	28	31
32008	28	40
32009	28	33
32010	28	35
32011	28	31
32012	28	40
32013	28	29
32014	28	38
32015	28	37
32016	28	36
32017	28	30
32018	28	36
32019	28	37
32020	28	40
32021	28	37
32022	28	30
32023	28	32
32024	28	37
32025	28	28
32026	28	35
32027	28	29
32028	28	30
32029	28	30
32030	28	33
32031	28	33
32032	28	30
32033	28	35
32034	28	33
32035	28	29
32036	28	40
32037	28	33
32038	28	33
32039	28	36
32040	28	29
32041	28	34
32042	28	35
32043	28	33
32044	28	29
32045	28	32
32046	28	35
32047	28	40
32048	28	35
32049	28	39
32050	28	31
32051	28	40
32052	28	38
32053	28	29
32054	28	28
32055	28	38
32056	28	29
32057	28	35
32058	28	31
32059	28	29
32060	28	31
32061	28	33
32062	28	35
32063	28	40
32064	28	36
32065	28	38
32066	28	31
32067	28	34
32068	28	29
32069	28	28
32070	28	30
32071	28	39
32072	28	33
32073	28	39
32074	28	28
32075	28	29
32076	28	31
32077	28	31
32078	28	28
32079	28	29
32080	28	32
32081	28	34
32082	28	30
32083	28	31
32084	28	35
32085	28	32
32086	28	34
32087	28	33
32088	28	29
32089	28	39
32090	28	34
32091	28	33
32092	28	29
32093	28	29
32094	28	29
32095	28	33
32096	28	30
32097	28	36
32098	28	33
32099	28	37
32100	28	30
32101	28	30
32102	28	34
32103	28	39
32104	28	37
32105	28	29
32106	28	32
32107	28	40
32108	28	34
32109	28	35
32110	28	40
32111	28	29
32112	28	30
32113	28	29
32114	28	32
32115	28	34
32116	28	30
32117	28	31
32118	28	30
32119	28	34
32120	28	30
32121	28	34
32122	28	32
32123	28	29
32124	28	31
32125	28	29
32126	28	29
32127	28	31
32128	28	31
32129	28	35
32130	28	34
32131	28	40
32132	28	33
32133	28	38
32134	28	29
32135	28	38
32136	28	33
32137	28	29
32138	28	30
32139	28	40
32140	28	29
32141	28	31
32142	28	33
32143	28	35
32144	28	31
32145	28	29
32146	28	29
32147	28	32
32148	28	32
32149	28	32
32150	28	36
32151	28	33
32152	28	31
32153	28	28
32154	28	40
32155	28	40
32156	28	34
32157	28	35
32158	28	29
32159	28	40
32160	28	34
32161	28	29
32162	28	29
32163	28	29
32164	28	29
32165	28	30
32166	28	40
32167	28	33
32168	28	32
32169	28	36
32170	28	30
32171	28	33
32172	28	37
32173	28	40
32174	28	36
32175	28	29
32176	28	32
32177	28	31
32178	28	33
32179	28	31
32180	28	35
32181	28	33
32182	28	40
32183	28	36
32184	28	33
32185	28	32
32186	28	30
32187	28	34
32188	28	32
32189	28	36
32190	28	31
32191	28	33
32192	28	31
32193	28	35
32194	28	31
32195	28	35
32196	28	36
32197	28	36
32198	28	33
32199	28	29
32200	28	40
32201	28	40
32202	28	29
32203	28	31
32204	28	35
32205	28	32
32206	28	34
32207	28	30
32208	28	40
32209	28	32
32210	28	32
32211	28	29
32212	28	28
32213	28	29
32214	28	28
32215	28	29
32216	28	30
32217	28	30
32218	28	29
32219	28	34
32220	28	33
32221	28	34
32222	28	34
32223	28	34
32224	28	40
32225	28	30
32226	28	30
32227	28	40
32228	28	33
32229	28	33
32230	28	37
32231	28	38
32232	28	29
32233	28	29
32234	28	40
32235	28	28
32236	28	32
32237	28	30
32238	28	34
32239	28	34
32240	28	40
32241	28	28
32242	28	33
32243	28	32
32244	28	40
32245	28	31
32246	28	35
32247	28	36
32248	28	29
32249	28	29
32250	28	32
32251	28	32
32252	28	29
32253	28	33
32254	28	28
32255	28	30
32256	28	29
32257	28	32
32258	28	29
32259	28	29
32260	28	31
32261	28	39
32262	28	39
32263	28	28
32264	28	30
32265	28	31
32266	28	38
32267	28	30
32268	28	37
32269	28	29
32270	28	33
32271	28	35
32272	28	29
32273	28	29
32274	28	40
32275	28	29
32276	28	31
32277	28	40
32278	28	40
32279	28	37
32280	28	32
32281	28	33
32282	28	29
32283	28	29
32284	28	33
32285	28	35
32286	28	29
32287	28	36
32288	28	28
32289	28	31
32290	28	29
32291	28	32
32292	28	35
32293	28	32
32294	28	30
32295	28	35
32296	28	28
32297	28	29
32298	28	29
32299	28	30
32300	28	35
32301	28	30
32302	28	34
32303	28	37
32304	28	30
32305	28	32
32306	28	40
32307	28	35
32308	28	37
32309	28	32
32310	28	29
32311	28	30
32312	28	29
32313	28	34
32314	28	35
32315	28	35
32316	28	33
32317	28	29
32318	28	30
32319	28	40
32320	28	40
32321	28	29
32322	28	30
32323	28	30
32324	28	30
32325	28	40
32326	28	29
32327	28	38
32328	28	32
32329	28	32
32330	28	29
32331	28	35
32332	28	29
32333	28	33
32334	28	31
32335	28	37
32336	28	28
32337	28	30
32338	28	36
32339	28	32
32340	28	32
32341	28	37
32342	28	30
32343	28	34
32344	28	33
32345	28	31
32346	28	40
32347	28	31
32348	28	31
32349	28	29
32350	28	33
32351	28	40
32352	28	30
32353	28	40
32354	28	29
32355	28	30
32356	28	30
32357	28	32
32358	28	40
32359	28	29
32360	28	30
32361	28	32
32362	28	35
32363	28	29
32364	28	30
32365	28	29
32366	28	32
32367	28	32
32368	28	40
32369	28	29
32370	28	40
32371	28	33
32372	28	40
32373	28	32
32374	28	30
32375	28	35
32376	28	31
32377	28	34
32378	28	33
32379	28	39
32380	28	37
32381	28	33
32382	28	28
32383	28	39
32384	28	35
32385	28	29
32386	28	32
32387	28	33
32388	28	32
32389	28	33
32390	28	39
32391	28	33
32392	28	40
32393	28	29
32394	28	31
32395	28	36
32396	28	30
32397	28	36
32398	28	29
32399	28	33
32400	28	30
32401	28	30
32402	28	35
32403	28	29
32404	28	34
32405	28	36
32406	28	32
32407	28	32
32408	28	32
32409	28	40
32410	28	30
32411	28	36
32412	28	31
32413	28	29
32414	28	33
32415	28	34
32416	28	29
32417	28	34
32418	28	29
32419	28	37
32420	28	34
32421	28	30
32422	28	40
32423	28	34
32424	28	32
32425	28	36
32426	28	39
32427	28	40
32428	28	30
32429	28	40
32430	28	31
32431	28	37
32432	28	32
32433	28	39
32434	28	40
32435	28	32
32436	28	36
32437	28	29
32438	28	40
32439	28	32
32440	28	31
32441	28	36
32442	28	31
32443	28	30
32444	28	37
32445	28	31
32446	28	29
32447	28	30
32448	28	32
32449	28	30
32450	28	29
32451	28	29
32452	28	33
32453	28	34
32454	28	33
32455	28	35
32456	28	33
32457	28	29
32458	28	30
32459	28	32
32460	28	35
32461	28	30
32462	28	29
32463	28	32
32464	28	32
32465	28	34
32466	28	28
32467	28	40
32468	28	30
32469	28	40
32470	28	40
32471	28	33
32472	28	32
32473	28	32
32474	28	31
32475	28	35
32476	28	29
32477	28	40
32478	28	37
32479	28	29
32480	28	34
32481	28	34
32482	28	32
32483	28	30
32484	28	29
32485	28	30
32486	28	36
32487	28	35
32488	28	33
32489	28	31
32490	28	29
32491	28	30
32492	28	32
32493	28	37
32494	28	36
32495	28	30
32496	28	33
32497	28	37
32498	28	40
32499	28	29
32500	28	32
32501	28	28
32502	28	29
32503	28	30
32504	28	29
32505	28	30
32506	28	31
32507	28	31
32508	28	40
32509	28	29
32510	28	33
32511	28	33
32512	28	29
32513	28	40
32514	28	40
32515	28	40
32516	28	32
32517	28	38
32518	28	35
32519	28	37
32520	28	35
32521	28	39
32522	28	31
32523	28	29
32524	28	31
32525	28	30
32526	28	33
32527	28	33
32528	28	29
32529	28	29
32530	28	32
32531	28	35
32532	28	40
32533	28	39
32534	28	40
32535	28	32
32536	28	30
32537	28	32
32538	28	30
32539	28	38
32540	28	29
32541	28	32
32542	28	33
32543	28	30
32544	28	40
32545	28	30
32546	28	36
32547	28	39
32548	28	33
32549	28	34
32550	28	28
32551	28	34
32552	28	30
32553	28	29
32554	28	33
32555	28	29
32556	28	30
32557	28	36
32558	28	29
32559	28	31
32560	28	29
32561	28	39
32562	28	38
32563	28	35
32564	28	31
32565	28	32
32566	28	29
32567	28	31
32568	28	33
32569	28	36
32570	28	39
32571	28	29
32572	28	40
32573	28	37
32574	28	32
32575	28	36
32576	28	35
32577	28	30
32578	28	33
32579	28	29
32580	28	37
32581	28	31
32582	28	33
32583	28	36
32584	28	33
32585	28	39
32586	28	29
32587	28	37
32588	28	29
32589	28	29
32590	28	40
32591	28	36
32592	28	39
32593	28	30
32594	28	29
32595	28	30
32596	28	32
32597	28	35
32598	28	35
32599	28	30
32600	28	30
32601	28	33
32602	28	29
32603	28	37
32604	28	29
32605	28	31
32606	28	31
32607	28	36
32608	28	35
32609	28	40
32610	28	37
32611	28	31
32612	28	32
32613	28	40
32614	28	40
32615	28	39
32616	28	31
32617	28	29
32618	28	33
32619	28	33
32620	28	29
32621	28	31
32622	28	40
32623	28	37
32624	28	35
32625	28	29
32626	28	30
32627	28	32
32628	28	32
32629	28	33
32630	28	36
32631	28	37
32632	28	32
32633	28	40
32634	28	31
32635	28	32
32636	28	40
32637	28	40
32638	28	31
32639	28	36
32640	28	29
32641	28	32
32642	28	32
32643	28	36
32644	28	30
32645	28	37
32646	28	33
32647	28	31
32648	28	29
32649	29	32
32650	29	36
32651	29	31
32652	29	32
32653	29	31
32654	29	40
32655	29	40
32656	29	29
32657	29	32
32658	29	36
32659	29	30
32660	29	30
32661	29	31
32662	29	29
32663	29	31
32664	29	32
32665	29	31
32666	29	30
32667	29	30
32668	29	32
32669	29	37
32670	29	40
32671	29	29
32672	29	32
32673	29	31
32674	29	40
32675	29	29
32676	29	31
32677	29	31
32678	29	31
32679	29	32
32680	29	29
32681	29	34
32682	29	29
32683	29	40
32684	29	40
32685	29	35
32686	29	40
32687	29	31
32688	29	29
32689	29	30
32690	29	29
32691	29	29
32692	29	38
32693	29	34
32694	29	40
32695	29	40
32696	29	38
32697	29	40
32698	29	30
32699	29	36
32700	29	40
32701	29	29
32702	29	29
32703	29	29
32704	29	34
32705	29	35
32706	29	30
32707	29	31
32708	29	32
32709	29	36
32710	29	31
32711	29	40
32712	29	32
32713	29	30
32714	29	31
32715	29	30
32716	29	34
32717	29	30
32718	29	30
32719	29	40
32720	29	29
32721	29	32
32722	29	29
32723	29	31
32724	29	34
32725	29	34
32726	29	30
32727	29	34
32728	29	40
32729	29	30
32730	29	32
32731	29	31
32732	29	29
32733	29	32
32734	29	39
32735	29	31
32736	29	31
32737	29	36
32738	29	29
32739	29	39
32740	29	30
32741	29	36
32742	29	38
32743	29	31
32744	29	36
32745	29	29
32746	29	29
32747	29	31
32748	29	31
32749	29	32
32750	29	29
32751	29	35
32752	29	32
32753	29	29
32754	29	35
32755	29	30
32756	29	39
32757	29	33
32758	29	29
32759	29	29
32760	29	40
32761	29	36
32762	29	29
32763	29	40
32764	29	31
32765	29	30
32766	29	33
32767	29	39
32768	29	32
32769	29	30
32770	29	29
32771	29	34
32772	29	36
32773	29	33
32774	29	33
32775	29	30
32776	29	30
32777	29	37
32778	29	29
32779	29	39
32780	29	31
32781	29	29
32782	29	32
32783	29	29
32784	29	29
32785	29	33
32786	29	33
32787	29	36
32788	29	40
32789	29	33
32790	29	29
32791	29	40
32792	29	30
32793	29	31
32794	29	30
32795	29	33
32796	29	34
32797	29	33
32798	29	38
32799	29	32
32800	29	29
32801	29	30
32802	29	30
32803	29	35
32804	29	30
32805	29	31
32806	29	31
32807	29	35
32808	29	36
32809	29	34
32810	29	34
32811	29	32
32812	29	29
32813	29	37
32814	29	30
32815	29	30
32816	29	32
32817	29	31
32818	29	31
32819	29	29
32820	29	32
32821	29	30
32822	29	29
32823	29	40
32824	29	30
32825	29	30
32826	29	30
32827	29	37
32828	29	36
32829	29	34
32830	29	40
32831	29	30
32832	29	31
32833	29	30
32834	29	39
32835	29	34
32836	29	30
32837	29	39
32838	29	37
32839	29	30
32840	29	31
32841	29	36
32842	29	30
32843	29	40
32844	29	40
32845	29	38
32846	29	33
32847	29	31
32848	29	37
32849	29	40
32850	29	32
32851	29	29
32852	29	36
32853	29	35
32854	29	32
32855	29	36
32856	29	30
32857	29	31
32858	29	34
32859	29	33
32860	29	33
32861	29	37
32862	29	36
32863	29	33
32864	29	31
32865	29	32
32866	29	32
32867	29	35
32868	29	34
32869	29	29
32870	29	38
32871	29	29
32872	29	30
32873	29	40
32874	29	29
32875	29	29
32876	29	40
32877	29	35
32878	29	36
32879	29	33
32880	29	29
32881	29	38
32882	29	29
32883	29	29
32884	29	29
32885	29	29
32886	29	35
32887	29	38
32888	29	35
32889	29	32
32890	29	36
32891	29	33
32892	29	31
32893	29	33
32894	29	37
32895	29	35
32896	29	29
32897	29	32
32898	29	34
32899	29	32
32900	29	38
32901	29	31
32902	29	30
32903	29	35
32904	29	31
32905	29	30
32906	29	29
32907	29	40
32908	29	32
32909	29	35
32910	29	39
32911	29	34
32912	29	32
32913	29	29
32914	29	30
32915	29	34
32916	29	30
32917	29	29
32918	29	30
32919	29	30
32920	29	30
32921	29	34
32922	29	33
32923	29	33
32924	29	32
32925	29	29
32926	29	30
32927	29	31
32928	29	29
32929	29	29
32930	29	29
32931	29	31
32932	29	30
32933	29	34
32934	29	36
32935	29	31
32936	29	31
32937	29	30
32938	29	40
32939	29	32
32940	29	34
32941	29	29
32942	29	35
32943	29	32
32944	29	30
32945	29	32
32946	29	33
32947	29	35
32948	29	38
32949	29	33
32950	29	32
32951	29	40
32952	29	31
32953	29	34
32954	29	40
32955	29	30
32956	29	30
32957	29	33
32958	29	34
32959	29	30
32960	29	29
32961	29	31
32962	29	30
32963	29	37
32964	29	30
32965	29	34
32966	29	35
32967	29	32
32968	29	30
32969	29	29
32970	29	34
32971	29	40
32972	29	31
32973	29	29
32974	29	37
32975	29	31
32976	29	38
32977	29	35
32978	29	36
32979	29	29
32980	29	31
32981	29	33
32982	29	40
32983	29	34
32984	29	30
32985	29	34
32986	29	36
32987	29	36
32988	29	39
32989	29	40
32990	29	35
32991	29	37
32992	29	38
32993	29	31
32994	29	30
32995	29	31
32996	29	29
32997	29	30
32998	29	40
32999	29	30
33000	29	35
33001	29	31
33002	29	32
33003	29	31
33004	29	31
33005	29	34
33006	29	29
33007	29	35
33008	29	36
33009	29	38
33010	29	29
33011	29	29
33012	29	29
33013	29	35
33014	29	31
33015	29	34
33016	29	34
33017	29	32
33018	29	40
33019	29	29
33020	29	31
33021	29	30
33022	29	30
33023	29	31
33024	29	34
33025	29	33
33026	29	39
33027	29	40
33028	29	34
33029	29	29
33030	29	29
33031	29	40
33032	29	31
33033	29	29
33034	29	32
33035	29	31
33036	29	32
33037	29	29
33038	29	32
33039	29	29
33040	29	36
33041	29	33
33042	29	39
33043	29	29
33044	29	35
33045	29	40
33046	29	34
33047	29	30
33048	29	31
33049	29	40
33050	29	40
33051	29	32
33052	29	40
33053	29	40
33054	29	39
33055	29	30
33056	29	40
33057	29	36
33058	29	40
33059	29	30
33060	29	39
33061	29	29
33062	29	39
33063	29	36
33064	29	32
33065	29	37
33066	29	40
33067	29	32
33068	29	37
33069	29	35
33070	29	35
33071	29	29
33072	29	30
